Burdiehouse Drive,EH17 8BA,16,55.8968724,-3.1573928
Sunnybank,EH7 5TL,14,55.9561824,-3.1619324
Orchard Road,EH4 2HE,5,55.9562737,-3.2304205
Redhall Road,EH14 2HN,7,55.9227543,-3.2585177
Easter Drylaw Loan,EH4 2RJ,5,55.9660076,-3.2471548
Regent Street Lane,EH15 2AL,17,55.9535745,-3.1103137
Roseburn Terrace,EH12 6AN,6,55.9455702,-3.234335
Hill Park Green,EH4 7TB,5,55.9575523,-3.2683169
Bramdean View,EH10 6JX,10,55.9154578,-3.205925
Granton Park Avenue,EH5 1HS,4,55.9804506,-3.2320521
Craigleith Hill Avenue,EH4 2JR,5,55.9601118,-3.2365182
Lee Crescent,EH15 1LW,17,55.9514008,-3.1140017
Hutchison Road,EH14 1RD,9,55.9305716,-3.2435557
Munro Drive,EH13 0EG,8,55.9013238,-3.2618073
Klondyke Street,EH21 8SQ,17,55.9348243,-3.0892041
Gilmore Park,EH3 9RU,9,55.9418992,-3.2119812
Pipe Street,EH15 1BS,17,55.9550621,-3.1166901
Clovenstone Gardens,EH14 3EU,2,55.9134889,-3.2733163
Roseburn Cliff,EH12 6AW,6,55.9460762,-3.2343867
Priestfield Gardens,EH16 5JN,15,55.9343354,-3.1567118
Churchhill Place,EH10 4BT,10,55.9319379,-3.2078669
Eltringham Terrace,EH14 1RZ,9,55.9323819,-3.2456425
Barntalloch Court,EH12 8UE,3,55.9463945,-3.3066019
Kingsburgh Crescent,EH5 1JF,4,55.9817012,-3.2327827
Chuckie Pend,EH3 8BG,11,55.9461412,-3.2067025
Lower Joppa,EH15 2ER,17,55.9501711,-3.0992214
Telford Gardens,EH4 2PU,5,55.9641121,-3.2393939
Bellfield Terrace,EH15 2BJ,17,55.9529282,-3.1086623
Craiglockhart View,EH14 1BX,9,55.9239535,-3.237964
Baberton Crescent,EH14 5BW,2,55.9069826,-3.2793751
Pier Place,EH6 4LP,13,55.9807356,-3.1963039
Blinkbonny Road,EH4 3HY,5,55.9525849,-3.2369297
The Green,EH4 5AF,1,55.9663392,-3.2708799
Sleigh Drive,EH7 6ER,14,55.962176,-3.1528416
Belgrave Place,EH4 3AN,5,55.9541508,-3.2196724
Montgomery Place West,EH7 5EZ,12,55.9598465,-3.1785899
Baronscourt Terrace,EH8 7EP,14,55.9536292,-3.1441146
South Learmonth Avenue,EH4 1PE,5,55.9556055,-3.22054
Craigleith Crescent,EH4 3JR,6,55.9537252,-3.2435552
Saughtonhall Circus,EH12 5RE,6,55.9429672,-3.2496312
East Camus Place,EH10 6QZ,8,55.9049345,-3.2119219
Stark'S Cottages,EH13 9EF,8,55.9109201,-3.2306332
Dreghorn Link,EH13 9QR,8,55.9012529,-3.2320782
Cairns Gardens,EH14 7HJ,2,55.8767117,-3.3461804
Parkhead Grove,EH11 4SW,7,55.9234293,-3.274111
Barntongate Drive,EH4 8BE,3,55.9578238,-3.303173
Priestfield Crescent,EH16 5JH,15,55.9339403,-3.1595449
Priesthill Street,EH16 6GY,16,55.9050857,-3.159361
Shore Road,EH5 1QT,4,55.9824942,-3.2452989
Stenhouse Street West,EH11 3QS,7,55.9314507,-3.2671067
Redford Road,EH13 9NF,8,55.904884,-3.2383632
Moston Terrace,EH9 2DE,15,55.9317524,-3.1754265
Meadowfield Court,EH8 7LW,14,55.9471097,-3.140347
Stewart Avenue,EH14 5SD,2,55.8934371,-3.3239221
Eastfield,EH15 2LB,17,55.9470765,-3.0842071
Duke Place,EH6 8HN,13,55.9699192,-3.1686204
Lovedale Crescent,EH14 7DP,2,55.8821117,-3.3441452
Moredunvale View 23 - Moredun Park Gardens 32,EH17 7JP,16,55.9129259,-3.1439139
Cambridge Gardens,EH6 5DH,12,55.9663573,-3.1791075
Sleigh Gardens,EH7 6EL,14,55.9620417,-3.1498146
Alan Breck Gardens,EH4 7JB,3,55.9523561,-3.2861753
Ferniehill Drive,EH17 7DS,16,55.9083409,-3.1290086
Leven Terrace,EH3 9LS,10,55.9417165,-3.2010996
Roseneath Terrace,EH9 1JS,10,55.9388996,-3.192518
Craigievar Wynd,EH12 8UE,3,55.9465618,-3.3068
Parkgrove Terrace ,EH4 7NH,3,55.9585798,-3.2921446
Quarry Close,EH8 9XG,15,55.9441037,-3.1844352
Portland Terrace,EH6 4BE,13,55.9777276,-3.1820475
Auldgate Kirkliston,EH29 9BD,1,55.9554867,-3.3990487
Colinton Road,EH14 1BJ,9,55.9224894,-3.2374809
Ferry Road Drive,EH4 4DD,4,55.9712389,-3.2427176
Heriot Place,EH3 9EX,11,55.9454939,-3.1957455
Pennywell Cottages,EH4 4HE,4,55.9710143,-3.2512827
North Leith Mill,EH6 6JY,13,55.97758,-3.1793506
Cammo Road,EH4 8EE,1,55.9599461,-3.3178001
Craighouse Terrace,EH10 5LJ,10,55.9234996,-3.2229441
Laurel Terrace,EH11 1NY,9,55.9363105,-3.2282205
The Vennel,EH1 2HU,11,55.9465991,-3.1971614
Waverley Park Terrace,EH8 8EP,11,55.9544974,-3.166867
Frederick Street,EH2 1EX,11,55.9528867,-3.2003881
Cramond Avenue,EH4 6NF,1,55.9736409,-3.2989343
Hyvot Green,EH17 8PH,16,55.9029484,-3.1393039
Craigmount Gardens,EH12 8EB,3,55.9464086,-3.2980087
Upper Dean Terr,EH4 1NU,5,55.9559696,-3.211505
Moredunvale Loan Path,EH17 7RJ,16,55.9161762,-3.1422304
Buckstone Gardens,EH10 6QD,8,55.9073288,-3.2072978
Colinton Grove West,EH14 1DF,9,55.9248014,-3.2367318
Southhouse Crescent,EH17 8DL,16,55.8992298,-3.153596
Barony Street,EH3 6NY,11,55.9580244,-3.1911296
Wilton Road,EH16 5NX,15,55.9269524,-3.1704533
Greenbank Avenue,EH10 5RD,10,55.9198579,-3.2132773
Coltbridge Gardens,EH12 6AQ,5,55.9490159,-3.2326681
Drum Brae Terrace,EH4 7SF,3,55.9555471,-3.2932905
Observatory Road,EH9 3HE,15,55.9238861,-3.1863817
Moredunvale View Path,EH17 7JS,16,55.913741,-3.1416026
Seafield Place,EH6 7LE,13,55.9710185,-3.1519814
Winton Drive,EH10 7ES,8,55.8980478,-3.200356
St. Ninians Road,EH12 8AW,6,55.9437098,-3.2843847
Learmonth Terrace Lane,EH4 1EY,5,55.9559837,-3.2178414
Harrison Gardens,EH11 1SF,9,55.9343729,-3.2279691
Maitland Road,EH29 9BS,1,55.9569664,-3.405372
House O'Hill Crescent,EH4 5DH,5,55.9623875,-3.2619441
Scotsman Steps,EH8 8BA,11,55.9509132,-3.1765239
Falcon Avenue,EH10 4AN,10,55.9301343,-3.207589
Dundas Place,EH29 9BJ,1,55.9575469,-3.400184
Redhall Place,EH14 2DL,7,55.9227657,-3.2604004
Forth Terrace,EH30 9JS,1,55.9861809,-3.3802992
Hillview Cottages,EH28 8RF,2,55.920123,-3.3828719
Ravelrig Gait,EH14 7NH,2,55.8866871,-3.3466644
South Gayfield Lane,EH1 3NE,11,55.9584959,-3.1855822
Traquair Park West,EH12 7AN,6,55.9402824,-3.2757241
Greendykes Avenue,EH16 4GZ,17,55.9296572,-3.1290539
Leadervale Terrace,EH16 6NX,16,55.9139177,-3.1699241
March Pines,EH4 3PF,5,55.9602344,-3.2694769
Gilmore Street,EH3 9NX,9,55.9409621,-3.209382
Park Place,EH6 4LA,4,55.9788276,-3.1959269
Craigs Grove,EH12 8HY,3,55.943213,-3.2949925
Forth Park,EH30 9HB,1,55.9851065,-3.3795061
Cluny Gardens,EH10 6BS,10,55.9253435,-3.2007844
Broomhall Gardens ,EH12 7QA,6,55.9364699,-3.2881535
Dania Court,EH11 3HW,7,55.932037,-3.2664372
Promenade Terrace,EH15 1DT,17,55.9574267,-3.1177627
Hugh Miller Place,EH3 5JG,5,55.961301,-3.2109477
Dryden Street,EH7 4PN,12,55.964661,-3.181829
Sheriff Brae,EH6 6EQ,13,55.9747418,-3.1741273
Whitehouse Road,EH4 6RG,1,55.9681385,-3.3074384
Clermiston Hill,EH4 7DH,3,55.9600958,-3.2824403
West End Place,EH11 2ED,7,55.9419239,-3.2218895
Greenbank Drive,EH10 5RF,10,55.9186327,-3.2224038
Findlay Avenue,EH7 6HD,14,55.9639968,-3.1502249
Laverockdale Cres,EH13 0EY,8,55.9033633,-3.252663
Commercial Wharf,EH1 3EG,11,55.953252,-3.188267
Ogilvie Terrace,EH11 1NP,9,55.9327831,-3.2271517
Orchard Brae,EH4 2EN,5,55.9568457,-3.2240729
Greenbank Grove,EH10 5SU,10,55.9145437,-3.2194479
Orchard Bank,EH4 2DS,5,55.9567548,-3.2314718
Hyvot Court,EH17 8QZ,16,55.9027589,-3.1381808
Silverknowes Road East,EH4 5PR,1,55.9664578,-3.2658985
West Pilton Road,EH4 4JZ,4,55.9741499,-3.2420383
Duke Walk,EH8 7AT,14,55.9538073,-3.1593043
Rosefield Street,EH15 1AY,17,55.9529355,-3.1177643
Roseburn Drive,EH12 5NR,6,55.9444873,-3.2360238
Calder Grove,EH11 4LY,7,55.9178513,-3.2960403
Hardwell Close,EH8 9RX,15,55.9443875,-3.1817882
Hailes Street,EH3 9NF,10,55.9412981,-3.2049833
Milton Drive,EH15 2LL,17,55.9470714,-3.0908173
Falcon Gardens ,EH10 4AP,10,55.9302388,-3.2054304
Ormidale Terrace,EH12 6EF,6,55.9470477,-3.2419917
Shaws Square,EH1 3NS,11,55.9591791,-3.1869139
Coltbridge Vale,EH12 6AG,6,55.9478202,-3.2341329
Calder Place,EH11 4LU,7,55.919105,-3.2930907
Great Carleton Place,EH16 4TX,17,55.9305277,-3.1196905
Grange Loan Gardens,EH9 2EB,15,55.9312808,-3.1901923
Cherry Tree Grove,EH14 5AH,2,55.8913571,-3.3304138
Joppa Pans,EH15 2HE,17,55.94849,-3.08813
Duddingston Rise,EH15 3LB,17,55.9423221,-3.125037
Lanark Road West / Bridge Road Boundary,EH1 3EG,11,55.953252,-3.188267
Old Farm Place,EH13 0AZ,8,55.9079535,-3.2498309
Boswall Gardens,EH5 2BN,4,55.975438,-3.2213218
Cambridge Street,EH1 2DY,11,55.9476649,-3.2053795
Candlemakers Crescent,EH17 8TX,16,55.9083639,-3.1264931
Whitelea Crescent,EH14 7HF,2,55.8756617,-3.3424893
Burgess Road,EH30 9JA,1,55.9869754,-3.3946589
Saunders Court,EH3 6TR,5,55.9571646,-3.2094124
Burnbrae,EH12 8UB,3,55.9488184,-3.3072416
Bristo Square ,EH8 9AD,15,55.945458,-3.1879542
Gracemount Road,EH16 6PH,16,55.90121,-3.1618811
Meadowbank Crescent,EH8 7AJ,14,55.9546139,-3.1554069
Prospect Bank Crescent,EH6 7NP,13,55.9685185,-3.1548007
Groathill Gardens West,EH4 2LU,5,55.9602125,-3.2460085
Ferrt Gait Drive,EH4 4GJ,4,55.966821,-3.2605078
South Maybury,EH12 8NX,3,55.9422095,-3.3130137
Galachlaw Shot,EH1 3EG,11,55.953252,-3.188267
Thistle Place,EH11 1JH,9,55.9394342,-3.2146989
Robb'S Loan Grove,EH14 1SG,9,55.9311577,-3.2470169
Raeburn Street,EH4 1HY,5,55.9586369,-3.2124556
Dalrymple Crescent,EH9 2NU,15,55.9334941,-3.1825125
Castlelaw Road,EH13 0DN,8,55.9036778,-3.259067
Marchbank Drive,EH14 7ER,2,55.8787719,-3.3409954
Ramsay Lane,EH1 2NA,11,55.9492889,-3.1959683
Hunters Close,EH1 2AW,11,55.9476045,-3.1945186
Hillcoat Loan,EH15 1UE,17,55.9575097,-3.11957
Balbirnie Place,EH12 5JF,6,55.9442331,-3.2298248
Hope Street,EH2 4DB,11,55.9506022,-3.2081542
Mentone Avenue,EH15 1JE,17,55.9540855,-3.1135839
Beechmount Crescent,EH12 5TU,6,55.9441896,-3.2541344
Milton Road,EH15 3AT,17,55.9442783,-3.1098569
March Grove,EH4 3SU,5,55.9599519,-3.26685
North Grays Close,EH1 1NL,11,55.9495048,-3.1849083
Brae Park Road,EH4 6DJ,1,55.9658973,-3.3112088
Calton Road,EH8 8JQ,11,55.9527332,-3.180857
Gordon Terrace,EH16 5QL,15,55.9242927,-3.1675542
Janefield,EH17 8TA,16,55.8978334,-3.1615969
Murieston Place,EH11 2LT,7,55.9403406,-3.227679
South Gyle Access,EH12 9FR,3,55.9307829,-3.2926055
Ryehill Avenue,EH6 8EU,13,55.9667736,-3.160183
Frasergrove,EH5 2AL,4,55.9738126,-3.217806
Craigs Loan,EH12 8HX,3,55.9445478,-3.2979467
Stenhouse Avenue,EH11 3HZ,7,55.9337178,-3.257618
Currievale Park,EH14 5TL,2,55.8948409,-3.3265524
William Street North East Lane,EH3 7NF,11,55.9494323,-3.2123037
Southfield Farm Grove,EH15 1SR,14,55.9458214,-3.1327316
Restalrig Park,EH7 6UU,13,55.9639869,-3.1568309
Melville Terrace,EH9 1LY,15,55.9396536,-3.185195
Kirkhill Drive,EH16 5DL,15,55.934885,-3.163193
Arboretum Avenue,EH3 5JH,5,55.9610592,-3.2118671
Northumberland Street South East Lane,EH3 6LP,11,55.9569547,-3.1974127
Borthwick Place,EH12 5HQ,6,55.9447629,-3.2278221
Whitehill Street,EH21 8RA,17,55.9354532,-3.089148
Archibald Place,EH3 9EL,10,55.9445057,-3.1959946
Maybury Road,EH12 8NL,3,55.9510402,-3.3125887
Magdeline Medway,EH15 3DL,17,55.9420873,-3.1098378
Muirhouse Crescent,EH4 4QL,4,55.971522,-3.2550619
Murieston Lane,EH11 2LX,7,55.9395529,-3.2282228
Bankhead Medway0,EH11 4BY,7,55.9261837,-3.2958666
Nellfield,EH16 6DX,16,55.9157297,-3.1544973
Willowbrae Gardens,EH8 7EW,14,55.9528042,-3.1445624
Telford Place,EH4 2PS,5,55.9660271,-3.2387392
Stevenson Grove,EH11 2SE,7,55.9359055,-3.2443921
Wester Drylaw Place,EH4 2TJ,5,55.9656076,-3.2543985
Westerbroom Avenue ,EH12 7QZ,3,55.9365027,-3.2928473
Blackford Avenue,EH9 2PP,15,55.9273488,-3.1873076
South Beechwood,EH12 5YR,6,55.9425562,-3.260069
Malbet Wynd,EH16 6AN,16,55.9115019,-3.1531133
Mortonhall Park Terrace,EH17 8SU,16,55.9012556,-3.1668543
Kingsknowe Court,EH14 2JS,7,55.9194458,-3.2661327
Warrender Park Terrace,EH9 1EF,10,55.939341,-3.1979053
Corbiehill Crescent,EH4 5BD,1,55.9643741,-3.2704238
Newmills Avenue,EH14 5SZ,2,55.8932045,-3.3337745
East Comiston,EH10 6RZ,8,55.9072269,-3.2100441
North Gyle Loan,EH12 8JH,3,55.9440626,-3.3061054
Bangholm Villas,EH1 3EG,11,55.953252,-3.188267
Suffolk Road,EH16 5NR,15,55.9287749,-3.1722961
Grosvenor Crescent ,EH12 5EL,11,55.9478295,-3.2186697
Pearce Avenue ,EH12 8SW,6,55.9463487,-3.2931295
Durham Gardens North,EH15 1PR,17,55.9463515,-3.1222272
Wolseley Place,EH8 7DF,14,55.9542831,-3.1499537
Plewlands Avenue,EH10 5JY,10,55.9231908,-3.2195896
Piersfield Grove,EH8 7BY,14,55.9559529,-3.143248
Rose Lane,EH30 9XW,1,55.9910816,-3.397915
Kingston Avenue,EH16 5UH,16,55.9195358,-3.1495924
Braehead Bank,EH4 6BH,1,55.9629313,-3.3082004
Abercorn Drive,EH8 7JR,14,55.9510387,-3.1461584
Lochrin Place,EH3 9QT,10,55.9423331,-3.2048788
Silverknowes Bank,EH4 5PF,1,55.9683889,-3.2682991
Spencer Place,EH5 3HF,4,55.9765353,-3.2058554
Comely Bank,EH4 1JP,5,55.958332,-3.2148979
Otterburn Park,EH14 1JX,9,55.9164307,-3.2492727
St Catherines Place,EH9 1NU,15,55.9370867,-3.1848369
Winton Park,EH10 7EX,8,55.8976623,-3.2021753
Redhall Crescent,EH14 2HD,7,55.9244931,-3.2561811
Ethel Terrace ,EH10 5NA,10,55.9229991,-3.2126993
Ross Place,EH9 3BT,15,55.9275031,-3.1767666
Millar Place,EH10 5HJ,10,55.9269455,-3.2110679
Gilmerton Road,EH17 7QS,16,55.9128764,-3.1457274
Broomhouse Street South,EH11 3TJ,7,55.9252763,-3.2790345
Corstorphine Park Gardens,EH12 7HH,6,55.9403478,-3.2802509
Westshore Road,EH5 1QT,4,55.9824942,-3.2452989
Auchingane,EH10 7HU,8,55.9011842,-3.2285876
Southhouse Place,EH17 8EG,16,55.8989959,-3.1589581
Colmstone Gate,EH10 6QP,8,55.9079296,-3.2111383
Broomhouse Way,EH11 3UR,7,55.9284583,-3.2845576
Alexander Drive,EH11 2RH,7,55.9366954,-3.2416562
Elliot Street,EH7 5LR,12,55.9621185,-3.1733433
Cramond Terrace,EH4 6PW,1,55.9734453,-3.302144
Beaverbank Place,EH7 4ET,12,55.9643569,-3.1948431
Kekewich Avenue,EH7 6TY,14,55.9589225,-3.1296254
Citadel Street,EH6 6LQ,13,55.9769514,-3.1767868
Silver Knowes Court,EH4 5NP,1,55.9697765,-3.2694854
Quilts Wynd,EH1 3EG,11,55.953252,-3.188267
Bonaly Brae,EH13 0QF,8,55.8994511,-3.2569035
Milton Gardens South,EH15 3PG,17,55.9411942,-3.1183037
Stewart  Crescent ,EH12 8XR,3,55.9489959,-3.3025015
Bristo Place,EH1 1EZ,11,55.9461899,-3.1901621
Essex Road,EH4 6LE,1,55.9679914,-3.3094182
Park Avenue,EH15 1JS,17,55.9460919,-3.1170443
Blackthorn Court,EH4 8BL,3,55.9588005,-3.3059163
Wardie Square,EH5 1EU,4,55.9798262,-3.2169238
Broomhouse Place South,EH11 3TU,7,55.9265214,-3.2794322
Easter Drylaw Bank,EH4 2QN,5,55.9657401,-3.2436202
St Ninians Row,EH1 3BH,11,55.9540739,-3.1872868
Carnbee Crescent,EH16 6GF,16,55.9066922,-3.1498504
Yewlands Crescent,EH16 6TB,16,55.9122639,-3.1570375
Paisley Avenue,EH8 7LE,14,55.9490151,-3.1424014
Northfield Circus,EH8 7PY,14,55.9502403,-3.1394671
Glanville Place,EH3 6SZ,5,55.9578507,-3.2080321
Comely Bank Row,EH4 1EA,5,55.9575132,-3.2162533
Annfield Street,EH6 4JJ,13,55.9795805,-3.1904959
Kirk Brae,EH16 6HT,16,55.9167819,-3.1637666
Cornhill Terrace,EH6 8EJ,13,55.967716,-3.1610258
Gateside Road,EH29 9DP,1,55.9523901,-3.4075808
Moray Park Terrace,EH7 5TN,14,55.9585363,-3.1632626
Roseburn Street,EH12 5PE,6,55.9432331,-3.2363252
Industrial Road,EH6 8AP,13,55.9693493,-3.1618955
Waverley Park,EH8 8EU,11,55.9545669,-3.1671449
Blinkbonny Grove,EH4 3HH,5,55.9544591,-3.2411353
Glenfinlas Street,EH3 6AQ,11,55.9525242,-3.2091471
Johnsburn Road,EH14 7DY,2,55.8839181,-3.3430855
Western Harbour Breakwater,EH6 6HZ,13,55.9863079,-3.1913917
Corbieshot,EH15 3RY,17,55.9386865,-3.107892
Ashley Terrace,EH11 1RF,9,55.9327405,-3.2287203
Larchfield,EH14 7NN,2,55.8852258,-3.3416389
Thorburn Grove,EH13 0BP,8,55.9042439,-3.2484804
Tyler'S Acre Avenue,EH12 7JE,6,55.9377925,-3.2770087
Afton Terrace,EH5 3NQ,4,55.9742325,-3.2138218
Corbiewynd,EH15 3RP,17,55.9386059,-3.1093296
West Craigie Farm Road,EH30 9TR,1,55.9729458,-3.3160056
Loch Road,EH4 3PW,5,55.9573285,-3.2662127
Clackmae Grove,EH16 6PD,16,55.9140066,-3.1723048
Meadow Road,EH14 4AS,2,55.9101058,-3.3186883
Murdonevale Grove,EH17 7QY,16,55.9144249,-3.1441177
Hopetoune Crescent,EH7 4AU,12,55.9617062,-3.1835991
Summertrees Court,EH16 5TP,16,55.9204708,-3.1585429
Nether Currie Road,EH14 5HY,2,55.9008243,-3.2999636
Easter Drylaw Gardens,EH4 2RW,5,55.9648796,-3.247994
Saughton Mains Avenue ,EH11 3QB,7,55.9295556,-3.2673773
Newtoft Street,EH17 8RD,16,55.9047472,-3.1357069
Murrayburn Park,EH14 2PQ,7,55.9196183,-3.2801583
Rosebery Crescent ,EH12 5JP,11,55.9465012,-3.2193527
West Fairbrae Crescent,EH11 3SX,7,55.9262973,-3.275717
Britwell Crescent,EH7 6PS,14,55.9585378,-3.1394079
Lauriston Place,EH3 9HB,10,55.9448855,-3.1974261
Bogsmill Road,EH14 2LX,2,55.9182186,-3.2557883
Willowbank Row,EH6 4NH,13,55.979934,-3.193851
Meadowbank Avenue,EH8 7AP,14,55.9550328,-3.1550222
Lambs Close,EH8 9RX,15,55.9441647,-3.181722
Campbell Avenue,EH12 6DS,6,55.9484155,-3.2440646
Durham Road South,EH15 3PD,17,55.9420464,-3.1174109
Bughtlin Drive,EH12 8XA,3,55.9522945,-3.3084
Christie Miller Avenue,EH7 6SX,14,55.9583183,-3.1345649
Hamilton Terrace,EH15 1NB,14,55.9493419,-3.1213586
Meggetland Wynd,EH14 1AT,9,55.9268864,-3.2342298
Scotstoun Avenue,EH30 9PN,1,55.9827144,-3.3847932
Liberton Brae,EH16 6LE,16,55.9157889,-3.1667842
Hayfield,EH12 8UH,3,55.9507367,-3.3093323
Riccaron Crescent,EH14 5PX,2,55.897283,-3.3096747
Belgrave Road,EH12 6NG,6,55.9429593,-3.2777309
Woodfield Park,EH13 0RA,8,55.9039253,-3.265996
Brandfield Street,EH3 8AS,9,55.9432889,-3.2124406
North Gyle Farm Court,EH12 8LQ,3,55.9422228,-3.3084118
Northfield Square,EH8 7PJ,14,55.9501932,-3.1358277
Mountcastle Crescent 164 - Mountcastle Terrace 97,EH8 7SG,14,55.9522446,-3.1302971
The Causeway,EH15 3PZ,14,55.9424101,-3.147283
Clerwood Way,EH12 8QA,3,55.9511859,-3.2884041
Lily Terrace,EH11 1PN,9,55.9339357,-3.2302744
Cherry Tree Park,EH14 5AJ,2,55.893554,-3.3284371
Glendevon Grove,EH12 5UU,6,55.9397259,-3.2564081
Carfrae Gardens,EH4 3ST,5,55.9590089,-3.2647918
South Gyle Wynd,EH12 9HJ,3,55.9340272,-3.2956234
Carlyle Place,EH7 5RY,12,55.9580114,-3.1677217
Western Place,EH12 5QA,6,55.9446954,-3.2495561
Oxgangs Road North,EH13 9HA,8,55.9100473,-3.2297433
Newhalls Road,EH30 9TA,1,55.9901906,-3.3863256
Latch Park,EH13 0FD,8,55.9096453,-3.2412631
Malleny Avenue ,EH14 7EJ,2,55.8798196,-3.3378596
Gladstones Close,EH6 7LX,13,55.9699043,-3.1591206
Foulis Crescent,EH14 5BN,2,55.9063908,-3.2802562
St. John'S Avenue,EH12 6NR,6,55.9417902,-3.2756721
Gimerton Dykes Avenue,EH17 8LS,16,55.904063,-3.144326
Parliament Street,EH6 6EQ,13,55.9745872,-3.1729904
Manse Road,EH12 7SW,6,55.9418171,-3.284625
Meadowfield Drive,EH8 7LX,14,55.9463331,-3.1433889
Newmains Farm Lane,EH1 3EG,11,55.953252,-3.188267
Pentland Place,EH14 5QF,2,55.8964674,-3.3134334
John Mason Court,EH30 9QG,1,55.9843611,-3.3933469
Charterhall Road,EH9 3HT,15,55.9262546,-3.1898674
Broomhall Road,EH12 7PY,6,55.9375673,-3.2871743
Dalgety Street,EH7 5UL,14,55.9578222,-3.1611054
Panmure Place,EH3 9HP,10,55.9430521,-3.2003558
Learmonth View,EH4 1EY,5,55.9559837,-3.2178414
Restalrig Square,EH7 6HA,14,55.9633541,-3.1526494
Carlton Terrace Lane,EH7 5DB,11,55.9560785,-3.1749506
Corbiehill Place,EH4 5AY,1,55.9650017,-3.2708758
Essendean Terrace,EH4 7HD,3,55.9528094,-3.2869853
Corrennie Drive,EH10 6EG,10,55.9225687,-3.2059056
Ferieside Place,EH17 7LF,16,55.9121117,-3.1334519
Ratcliffe Terrace,EH9 1UU,15,55.934847,-3.1791369
Cluny Drive,EH10 6EA,10,55.9237982,-3.2029739
Hawthornbank Lane,EH4 3BH,5,55.9515998,-3.2178644
Mortonhall Park Crescent,EH17 8SX,16,55.90125,-3.1656818
Buckstone Dell,EH10 6PG,8,55.9087911,-3.2076548
Northumberland South West Lane,EH3 6JD,11,55.9562667,-3.2001148
Calder Road,EH11 3TP,7,55.9246398,-3.2817049
Gardners Crescent ,EH3 8BZ,9,55.9448447,-3.2101392
West Port,EH1 2LE,11,55.9462926,-3.2004452
Ellersly Road,EH12 6HY,6,55.9464486,-3.2490846
Craigleith Hill Loan,EH4 2JD,5,55.958507,-3.2360267
Castlepark Gait,EH16 4GD,17,55.9319782,-3.1389663
Loganlea Terrace,EH7 6NU,14,55.9592341,-3.1419753
Glenisla Gardens,EH9 2HR,15,55.9274504,-3.1890821
Wester Hailes Road,EH14 3HR,7,55.9139512,-3.2862588
Grange Road,EH9 1UG,15,55.9363407,-3.1845394
Lochrin Terrace,EH3 9QT,10,55.9423331,-3.2048788
Saxe Coburg Street,EH3 5BN,5,55.9600896,-3.2071778
Craigcrook Gardens,EH4 3PJ,5,55.9558668,-3.2602162
East Savile Road,EH16 5ND,15,55.9302725,-3.1716959
Craigleith Avenue South,EH4 3LQ,6,55.9518394,-3.2461433
Manse Street,EH12 7TR,6,55.9413902,-3.2855861
Drylaw Gardens,EH4 2AT,5,55.9618546,-3.2547409
Ventnor Terrace,EH9 2BW,15,55.9318924,-3.1703908
Balcarres Court,EH10 5JL,10,55.9244142,-3.2164094
Fishwives Causeway,EH7 6GH,17,55.9546161,-3.1269441
Mayfield Terrace,EH9 1RU,15,55.9349268,-3.1720555
Longstone View,EH14 2AN,7,55.9264844,-3.2673665
Bankhead Road,EH30 9UE,1,55.9850568,-3.3752444
Broughton Place Lane,EH1 3RS,11,55.9593739,-3.1885483
Kirkhill Road,EH16 5DE,15,55.9352466,-3.165241
Huly Hill Road,EH28 8PH,1,55.9372282,-3.4055514
Campbells Close,EH8 8JJ,11,55.9526278,-3.1774185
Tweedale Court,EH1 1TE,11,55.9500572,-3.1842807
Tarvit Street,EH3 9LA,10,55.9421804,-3.2024332
Eden Lane,EH10 4SD,10,55.9302737,-3.2039058
Dumbryden Gardens,EH14 2NN,7,55.9212685,-3.2738367
Craighall Terrace,EH6 4RF,4,55.9738562,-3.1967269
Newhaven Road,EH6 4NR,4,55.974407,-3.1896615
St Davids Place,EH3 8AQ,11,55.946018,-3.2120634
Bangholm View,EH5 3AG,4,55.9728762,-3.1999132
Redbraes Grove,EH7 4LJ,12,55.9686016,-3.1883329
Montagu Terrace,EH3 5QR,5,55.9700393,-3.2075948
Thriepmuir Avenue,EH14 7EY,2,55.8776845,-3.3396914
Fox Street,EH6 7HN,13,55.9739782,-3.1620142
Longstone Grove,EH14 2BX,7,55.9229079,-3.263285
Northfield Farm Avenue,EH8 7QN,14,55.9496338,-3.1341402
Robert Burns Drive,EH16 6YP,16,55.9189473,-3.1627078
Marshall Court,EH1 3AH,11,55.9569397,-3.1841173
Hillside Street,EH7 5HB,12,55.9588576,-3.1780168
Gilmerton Dykes Place,EH17 8JQ,16,55.9053777,-3.1474012
Ladywell Road,EH12 7TB,6,55.940083,-3.2910483
Walkers Court,EH14 2TA,7,55.9166102,-3.2769311
Barclay Terrace,EH10 4HP,10,55.9401355,-3.2032514
Dublin Meuse,EH3 6NW,11,55.9575024,-3.1945196
Haddington Place,EH7 4AF,12,55.9601198,-3.1828431
Parrotshot,EH15 3RU,17,55.9383525,-3.113728
Gilmerton Dykes Street,EH17 8LJ,16,55.9039841,-3.14276
Chalmers Buildings,EH3 9QF,9,55.9440632,-3.2074907
Pilrig House Close,EH6 5RF,12,55.9697048,-3.181811
Boswall Drive,EH5 2EH,4,55.973067,-3.2190369
Wardie Road,EH5 3LG,4,55.9729496,-3.2120498
Broomhouse Row,EH11 3RE,7,55.9299406,-3.2742053
Nigel Loan,EH16 6DL,16,55.9170295,-3.1600346
