14/10/2008,774,1,1,1,2,2,1,0,0,0,0,1,0,1,0,0,0,0,0
14/10/2008,441,1,1,1,2,2,1,0,0,0,0,1,0,1,0,0,0,0,1
14/10/2008,1038,1,2,1,2,2,1,0,0,1,1,1,0,1,0,0,0,0,0
14/10/2008,576,1,1,1,2,2,1,0,0,1,1,1,1,1,0,0,0,0,0
14/10/2008,420,1,1,1,2,2,1,0,0,0,1,1,0,1,0,0,0,0,0
14/10/2008,871,1,1,1,2,2,1,0,0,0,1,0,0,1,0,0,0,0,0
14/10/2008,193,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
15/10/2008,938,1,1,1,2,2,1,0,0,1,1,0,0,1,0,0,0,0,0
15/10/2008,46,1,1,1,1,2,1,0,0,1,1,0,1,1,0,0,0,0,0
15/10/2008,432,1,1,1,3,2,1,0,0,1,0,1,0,1,0,0,0,0,0
15/10/2008,1060,1,1,1,2,1,1,0,0,1,0,1,0,1,0,0,0,0,0
15/10/2008,27,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0
14/10/2008,48,1,1,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0
14/10/2008,1189,1,1,1,1,2,1,0,0,1,1,0,0,1,0,0,0,0,0
14/10/2008,714,1,1,1,2,2,1,0,0,1,0,0,0,1,0,0,0,0,0
14/10/2008,20,1,1,1,2,2,1,0,0,0,1,1,0,1,0,0,0,0,0
21/10/2008,124,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0
21/10/2008,625,1,1,1,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0
21/10/2008,15,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0
21/10/2008,312,2,1,1,2,1,1,0,0,1,0,0,0,1,0,0,0,1,0
21/10/2008,992,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
21/10/2008,703,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
21/10/2008,1252,1,1,1,3,1,1,0,0,1,1,0,0,1,0,0,0,0,0
21/10/2008,1195,1,1,1,2,1,1,0,0,1,0,0,0,1,0,0,0,0,0
21/10/2008,1292,2,1,1,1,2,1,0,0,0,1,0,0,1,0,0,0,1,0
21/10/2008,535,1,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0
21/10/2008,1284,1,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0
21/10/2008,740,1,1,1,2,1,1,0,0,1,0,0,0,1,0,0,0,0,0
21/10/2008,676,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
21/10/2008,85,1,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0
21/10/2008,127,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0
21/10/2008,970,1,1,1,2,1,1,0,0,0,1,0,0,1,0,0,0,0,0
09/10/2008,1327,1,1,1,2,2,1,0,0,1,1,1,0,1,0,0,0,0,0
09/10/2008,167,1,1,1,3,2,1,0,0,1,0,1,0,1,0,0,1,0,0
09/10/2008,677,2,1,1,2,1,1,0,0,0,0,1,0,1,0,0,0,1,0
09/10/2008,1112,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
09/10/2008,626,1,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0
09/10/2008,934,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
09/10/2008,1092,1,1,1,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0
09/10/2008,583,1,1,1,2,1,1,0,0,1,0,1,0,1,0,0,0,0,0
09/10/2008,126,1,1,1,2,2,1,0,0,0,1,1,0,1,0,0,0,0,0
09/10/2008,1334,1,1,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0
09/10/2008,247,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
09/10/2008,1136,1,1,1,2,2,1,0,0,0,1,0,0,1,0,0,0,0,0
09/10/2008,991,2,1,1,1,2,1,0,0,1,0,1,0,1,0,0,0,1,0
09/10/2008,156,1,1,1,2,2,1,2,0,1,0,0,0,1,0,0,0,0,0
09/10/2008,26,1,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0
10/10/2008,1017,1,1,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0
10/10/2008,921,2,1,1,2,2,1,0,0,1,0,1,0,1,0,0,0,1,0
31/10/2008,1318,1,1,1,2,2,1,0,0,1,0,0,0,1,0,0,0,0,0
31/10/2008,496,1,1,2,2,2,1,0,0,1,1,1,0,1,0,0,0,0,0
31/10/2008,289,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0
31/10/2008,188,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
22/10/2008,1345,1,1,2,2,2,1,0,0,1,0,1,0,1,0,0,0,0,0
22/10/2008,649,1,1,1,2,2,1,0,0,1,0,0,0,1,0,0,0,0,0
22/10/2008,355,1,1,1,2,2,1,0,0,0,1,0,0,1,0,0,0,0,0
22/10/2008,355,1,1,1,2,2,1,0,0,1,1,0,0,1,0,0,0,0,0
22/10/2008,559,1,1,1,1,2,1,0,0,1,1,0,0,1,1,0,0,0,0
22/10/2008,704,1,1,1,2,2,1,0,0,1,1,0,0,1,0,0,0,0,0
22/10/2008,1192,1,1,1,2,2,1,0,0,1,1,0,0,1,0,0,0,0,0
22/10/2008,599,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
22/10/2008,716,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
22/10/2008,767,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
22/10/2008,481,2,2,1,2,2,1,0,0,1,1,1,1,1,0,0,0,1,0
22/10/2008,1155,1,2,1,2,2,1,0,0,0,1,0,0,1,0,0,0,0,0
22/10/2008,694,1,2,1,2,2,1,0,0,1,1,1,0,1,0,0,0,0,0
22/10/2008,694,2,2,1,2,2,1,2,0,1,1,0,1,1,1,0,0,1,0
22/10/2008,727,1,1,1,2,2,1,0,0,1,0,1,0,1,1,0,1,0,0
22/10/2008,490,2,2,1,2,2,1,0,0,1,1,0,0,1,0,0,0,1,0
22/10/2008,319,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0
22/10/2008,404,2,2,1,2,2,1,0,0,1,1,1,0,1,0,0,0,1,0
22/10/2008,809,2,2,1,2,2,1,0,0,1,1,0,0,1,0,0,0,1,0
22/10/2008,1090,1,2,1,2,2,1,0,0,1,1,1,0,1,0,1,0,0,0
09/12/2008,1077,1,1,1,2,2,1,0,0,0,1,0,0,1,0,0,0,0,0
09/12/2008,985,1,1,1,2,2,1,0,0,0,0,1,0,1,0,0,0,0,0
09/12/2008,344,1,1,1,2,2,1,0,0,1,0,1,0,1,0,0,0,0,0
09/12/2008,790,1,1,1,2,2,1,0,0,1,1,1,0,1,0,0,0,0,0
09/12/2008,1132,1,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0
09/12/2008,18,1,1,1,2,3,1,0,0,0,0,1,0,1,0,0,0,0,0
09/12/2008,242,1,1,1,2,3,1,0,0,0,1,0,0,1,1,0,0,0,0
09/12/2008,13,1,1,1,1,2,1,0,0,0,1,0,0,1,0,0,0,0,0
09/12/2008,196,1,1,1,2,2,1,0,0,0,1,1,0,1,0,0,0,0,0
09/12/2008,43,1,1,1,2,2,1,0,0,1,0,1,0,1,0,0,0,0,0
09/12/2008,1220,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
14/12/2008,628,2,1,1,2,3,1,3,0,1,1,1,1,1,0,0,0,1,1
14/12/2008,413,1,1,1,2,2,1,3,0,1,1,1,1,1,1,0,1,0,1
14/12/2008,847,2,1,1,2,2,1,2,0,1,1,1,1,1,0,0,0,1,0
14/12/2008,733,1,1,1,2,2,1,1,0,1,0,1,0,1,0,0,0,0,1
14/12/2008,1199,1,1,1,2,2,1,1,0,1,0,1,0,1,0,0,0,0,0
14/12/2008,390,1,1,2,2,2,1,1,0,1,0,0,1,1,1,0,1,0,1
14/12/2008,923,2,1,2,2,2,2,1,0,1,0,1,1,1,0,0,0,1,1
14/12/2008,77,1,1,1,2,2,1,1,0,1,0,0,0,0,0,0,0,0,1
14/12/2008,986,1,1,1,4,4,1,4,0,1,1,1,1,1,1,1,1,0,1
14/12/2008,1021,1,1,1,2,2,1,2,0,1,0,1,0,1,0,0,0,0,0
14/12/2008,736,1,1,1,2,2,1,2,0,0,1,1,0,1,0,0,0,0,0
14/12/2008,1363,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
14/12/2008,1046,1,1,1,1,2,1,1,0,0,0,1,0,0,1,0,0,0,0
14/12/2008,270,2,2,2,3,2,1,3,0,1,1,1,1,1,0,1,0,1,1
16/12/2008,386,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
16/12/2008,1213,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0
16/12/2008,1256,1,1,1,1,2,1,0,0,0,1,1,0,1,0,0,1,0,0
16/12/2008,148,1,1,1,1,2,1,0,0,1,1,1,1,1,0,0,0,0,0
16/12/2008,431,1,1,1,1,2,1,2,0,1,0,1,0,1,0,0,0,0,0
16/12/2008,1048,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
16/12/2008,1265,1,1,1,1,3,1,0,0,0,1,1,0,1,0,0,0,0,0
16/12/2008,311,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
16/12/2008,167,2,1,1,1,1,1,0,0,0,1,1,0,1,0,0,0,1,0
16/12/2008,982,1,1,1,2,2,1,0,0,0,0,1,0,1,0,0,0,0,0
16/12/2008,810,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
16/12/2008,680,1,1,1,1,2,1,1,0,0,0,1,0,1,0,0,0,0,0
16/12/2008,1120,1,1,1,1,2,1,0,0,1,0,0,0,1,0,0,0,0,0
16/12/2008,173,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
16/12/2008,607,1,1,1,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0
16/12/2008,605,1,1,1,1,2,1,0,0,1,0,0,0,1,0,0,0,0,0
16/12/2008,1137,1,1,1,1,2,1,0,0,1,0,1,0,1,0,0,0,0,0
16/12/2008,46,1,1,1,2,2,1,0,0,0,1,1,0,1,0,0,1,0,0
16/12/2008,108,1,1,1,2,2,1,0,0,1,0,1,0,1,0,0,0,0,0
16/12/2008,296,1,1,1,2,2,1,0,0,0,1,0,1,1,0,0,0,0,0
16/12/2008,787,1,1,1,1,2,1,0,0,1,0,0,0,1,0,0,0,0,0
16/12/2008,379,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
16/12/2008,856,2,1,1,1,2,1,0,0,1,0,1,0,1,0,0,0,1,0
16/12/2008,415,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
16/12/2008,607,1,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0
16/12/2008,652,2,1,1,1,2,1,0,0,1,0,1,0,1,0,0,0,1,0
16/12/2008,670,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
16/12/2008,876,2,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,1,0
16/12/2008,305,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0
16/12/2008,638,1,1,1,1,2,1,1,0,0,0,0,0,1,0,0,0,0,0
16/12/2008,947,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0
05/12/2008,476,1,1,2,2,2,1,0,0,1,0,1,0,1,0,0,0,0,0
05/12/2008,967,1,1,1,1,1,1,2,1,1,0,1,0,1,1,0,0,0,0
05/12/2008,959,1,1,1,1,2,1,0,0,1,0,1,0,1,0,0,0,0,0
05/12/2008,1076,1,1,3,1,2,1,0,0,1,1,1,1,1,0,0,0,0,0
05/12/2008,88,1,1,1,1,2,1,1,0,1,0,1,0,1,0,0,0,0,0
09/01/2009,81,1,1,1,2,2,1,0,0,0,0,1,0,1,0,0,0,0,0
09/01/2009,1000,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0
27/01/2009,56,1,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0
27/01/2009,820,2,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,1,0
27/01/2009,645,2,1,1,1,2,1,0,0,1,0,0,0,1,0,0,0,1,0
27/01/2009,932,1,1,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0
27/01/2009,549,2,1,1,1,2,1,0,0,1,0,1,0,1,0,0,0,1,0
27/01/2009,909,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
27/01/2009,884,1,1,1,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0
27/01/2009,1148,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0
27/01/2009,987,2,1,1,1,1,1,0,0,1,0,1,0,1,0,0,0,1,0
27/01/2009,142,1,1,1,1,2,1,0,0,1,0,0,1,1,0,0,0,0,0
27/01/2009,515,1,1,1,2,1,1,1,0,1,0,0,0,1,0,0,0,0,0
27/01/2009,328,1,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0
25/02/2009,1015,2,1,1,2,2,1,0,0,1,0,0,0,1,0,0,0,1,0
25/02/2009,37,2,1,1,2,2,1,0,0,0,0,1,0,1,0,0,0,1,0
25/02/2009,836,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
25/02/2009,1073,1,1,1,1,2,1,0,0,1,1,1,0,1,0,0,0,0,0
25/02/2009,1210,2,1,1,1,2,1,0,0,1,0,0,0,1,0,0,0,1,0
25/02/2009,324,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
25/02/2009,575,1,1,1,2,2,1,0,0,1,1,1,0,1,0,0,0,0,0
25/02/2009,1233,1,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0
25/02/2009,1233,1,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0
25/02/2009,853,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
25/02/2009,449,3,1,1,2,1,1,0,0,1,0,0,0,1,0,0,0,1,0
25/02/2009,449,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
25/02/2009,1331,1,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0
25/02/2009,363,1,1,1,1,2,1,0,0,1,1,1,0,1,0,0,0,0,0
25/02/2009,90,1,1,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0
25/02/2009,883,1,1,1,1,2,1,0,0,1,1,1,0,1,0,0,0,0,0
25/02/2009,183,1,1,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0
25/02/2009,351,1,1,1,1,2,1,0,0,1,0,1,0,1,0,0,0,0,0
25/02/2009,779,1,1,1,1,2,1,0,0,1,0,1,0,1,0,0,0,0,0
