Recorded,StreetName,dog_foul,vandalism,graffiti,weeds,detritus,fly_posting,bin_count,number_overflowing,smoking,drinks,confectionary,fast_food,pedestrian_individual,business,domestic,construction,animal_faeces,other
23/06/2009,Standingstane Road,1,1,1,2,2,1,0,0,0,0,1,0,1,0,0,0,0,0
23/06/2009,Standingstane Road,1,1,1,2,2,1,0,0,0,1,0,0,1,0,0,0,0,0
23/06/2009,Braehead Road,1,1,1,2,1,1,0,0,1,0,0,0,1,0,0,0,0,0
23/06/2009,Avon Road,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
23/06/2009,Gamekeepers Road,1,1,1,1,2,1,0,0,1,0,1,0,1,0,0,0,0,0
23/06/2009,Barnton Avenue,1,1,1,2,2,1,0,0,0,1,1,0,1,0,0,0,0,0
23/06/2009,Barnton Avenue,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
23/06/2009,Barnton Avenue,1,1,1,2,1,1,0,0,1,0,0,0,1,0,0,0,0,0
23/06/2009,Vivian Terrace,1,1,1,1,2,2,0,0,1,1,0,0,1,0,0,0,0,0
23/06/2009,Addiston Farm Road,1,1,1,2,2,1,0,0,1,1,0,0,1,0,0,0,0,0
23/06/2009,Addiston Farm Road,1,1,1,2,2,1,0,0,0,1,0,1,1,0,0,0,0,0
23/06/2009,Freelands Road,1,1,1,2,2,1,0,0,0,0,1,1,1,0,0,0,0,0
23/06/2009,Freelands Road,1,1,1,2,2,1,0,0,1,1,0,0,1,0,0,0,0,0
23/06/2009,Freelands Road,2,1,1,2,2,1,0,0,1,0,0,0,1,0,0,0,1,0
23/06/2009,Hutchison Crossway,1,1,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0
23/06/2009,Hutchison Crossway,1,1,1,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0
23/06/2009,Murieston Terrace,1,1,1,1,2,1,0,0,0,1,0,1,1,0,0,0,0,0
23/06/2009,Temple Park Crescent,1,1,1,1,2,1,0,0,1,0,1,0,1,0,0,0,0,0
23/06/2009,Stewart Terrace,1,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0
23/06/2009,Curriehill Castle Drive,1,1,1,2,2,1,0,0,1,0,1,0,1,0,0,0,0,0
23/06/2009,Curriehill Castle Drive,1,1,1,2,2,1,0,0,0,1,1,0,1,0,0,0,0,0
23/06/2009,Whitelea Road,1,1,1,2,2,1,0,0,1,0,0,0,1,0,0,0,0,0
23/06/2009,Oxgangs Farm Drive,1,1,1,2,1,1,0,0,0,0,1,1,1,0,0,0,0,0
23/06/2009,Oxgangs Brae,1,1,2,2,1,1,0,0,1,1,1,0,1,0,0,0,0,0
23/06/2009,Buckstone Gardens,1,1,1,2,2,1,0,0,0,0,1,1,1,0,0,0,0,0
23/06/2009,Sighthill Park,1,1,1,2,2,1,0,0,1,0,1,0,1,0,0,0,0,0
23/06/2009,Bankhead Broadway,1,1,1,2,2,1,0,0,0,1,0,1,1,0,0,0,0,0
23/06/2009,Inglis Green Road,1,1,2,2,1,1,0,0,1,1,1,0,1,0,0,0,0,0
23/06/2009,Gillespie Road,1,1,1,1,2,1,0,0,0,1,1,0,1,0,0,0,0,0
23/06/2009,Gillespie Road,1,1,1,1,2,1,0,0,0,1,1,0,1,0,0,0,0,0
23/06/2009,Woodhall Bank,1,1,1,2,2,1,0,0,1,1,1,0,1,0,0,0,0,0
09/09/2009,COCKBURNHILL ROAD,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
09/09/2009,COCKBURNHILL ROAD,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
09/09/2009,COCKBURNHILL ROAD,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
09/09/2009,CURRIEVALE DRIVE,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
09/09/2009,CURRIEVALE DRIVE,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
09/09/2009,CURRIEVALE DRIVE,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
09/09/2009,CURRIEHILL ROAD,1,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0
09/09/2009,CURRIEHILL ROAD,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
09/09/2009,CURRIEHILL ROAD,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
09/09/2009,CRAIGPARK CRESCENT,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
09/09/2009,HILLWOOD ROAD,1,1,1,2,2,1,0,0,1,0,0,0,1,0,0,0,0,0
09/09/2009,STEWART PLACE,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0
09/09/2009,PATH BRAE,1,1,1,2,2,1,0,0,1,0,0,0,1,0,1,0,0,0
09/09/2009,NEWHALLS ROAD,1,1,1,2,2,1,0,0,1,1,0,0,1,0,0,0,0,0
09/09/2009,LONGCROOK,1,1,1,2,2,1,0,0,1,1,0,0,1,0,0,0,0,0
09/09/2009,LONGCROOK,1,1,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0
09/09/2009,LONGCROOK,1,1,1,2,2,1,0,0,1,1,0,0,1,0,0,0,0,0
09/09/2009,"BUILYEON ROAD, SOUTH QUEENSFERRY",1,1,1,2,2,1,0,0,1,0,0,1,1,0,0,0,0,0
09/09/2009,WHITEHOUSE ROAD,1,1,1,2,2,1,0,0,1,0,0,0,1,0,0,0,0,0
09/09/2009,WHITEHOUSE ROAD,1,1,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0
09/09/2009,WHITEHOUSE ROAD,1,1,1,2,2,1,0,0,1,0,0,0,1,0,0,0,0,0
09/09/2009,WHITEHOUSE ROAD,1,1,1,2,2,1,0,0,1,0,0,0,0,0,0,0,0,1
08/09/2009,HOUSE O'HILL CRESCENT,1,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0
08/09/2009,HOUSE O'HILL ROW,1,1,1,2,2,1,0,0,1,0,0,0,1,0,0,0,0,0
08/09/2009,MUIRHOUSE AVENUE,1,1,1,2,2,1,0,0,1,1,0,0,1,0,0,0,0,0
08/09/2009,FERRY ROAD DRIVE,1,1,1,2,2,1,0,0,1,1,1,0,1,1,0,0,1,0
08/09/2009,FERRY ROAD DRIVE,1,1,1,2,2,1,0,0,1,1,1,1,1,0,0,0,1,0
08/09/2009,AFTON PLACE,1,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0
08/09/2009,TRINITY ROAD,1,1,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0
08/09/2009,TRINITY ROAD,1,1,2,2,2,1,0,0,1,0,0,0,1,0,0,0,0,0
08/09/2009,INDUSTRY LANE,1,1,1,1,2,1,0,0,1,1,1,0,1,0,0,0,0,0
08/09/2009,SUMMERSIDE STREET,1,1,2,2,2,1,0,0,1,1,1,0,1,0,0,0,0,0
08/09/2009,COUPER STREET,1,1,2,1,2,1,0,0,1,1,0,0,1,0,0,0,1,0
08/09/2009,PIER PLACE,1,1,2,2,2,1,0,0,1,1,1,1,1,0,0,0,0,1
09/09/2009,DRUM BRAE TERRACE,1,1,1,2,2,1,0,0,1,1,0,0,1,0,0,0,0,0
09/09/2009,DRUM BRAE TERRACE,1,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0
09/09/2009,BURNBRAE,1,1,1,2,2,1,0,0,1,0,0,0,1,0,0,0,0,0
09/09/2009,HILLVIEW CRESCENT,1,1,1,2,2,1,0,0,1,0,0,0,1,0,0,0,0,0
09/09/2009,CORSTORPHINE HILL AVENUE,1,1,1,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0
09/09/2009,HILLVIEW ROAD,1,1,1,2,2,1,0,0,1,1,0,0,1,0,0,0,0,0
09/09/2009,HILLVIEW ROAD,1,1,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0
09/09/2009,WESTER COATES GARDENS,1,1,1,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0
09/09/2009,WESTER COATES GARDENS,1,1,1,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0
09/09/2009,RAVELSTON DYKES,1,1,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0
09/09/2009,RAVELSTON DYKES,1,1,1,2,2,1,0,0,1,0,0,0,0,0,0,0,0,1
09/09/2009,RAVELSTON DYKES,1,1,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0
08/09/2009,HOPE STREET,1,1,1,1,2,1,1,0,1,0,0,0,1,0,0,0,0,0
08/09/2009,YOUNG STREET LANE NORTH,1,1,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0
08/09/2009,RANDOLPH PLACE,1,1,1,1,2,1,0,0,1,0,0,0,1,0,0,0,0,0
08/09/2009,MILNACRE,1,1,2,2,2,1,0,0,1,1,1,0,1,0,0,0,0,0
08/09/2009,BELLEVUE LANE,1,1,2,2,2,1,0,0,1,1,0,0,1,0,0,0,0,0
08/09/2009,GREENSIDE LANE,1,1,1,1,2,1,0,0,1,0,0,0,1,0,0,0,0,0
08/09/2009,GAYFIELD PLACE,1,1,1,1,2,1,1,0,1,1,0,0,1,0,0,0,0,0
08/09/2009,BROAD WYND,1,1,1,2,2,1,0,0,1,0,0,0,1,0,0,0,0,1
09/09/2009,SOUTH GYLE MAINS,1,1,1,2,2,1,0,0,1,0,0,0,1,0,0,0,0,0
09/09/2009,SOUTH GYLE MAINS,1,1,1,2,2,1,0,0,1,0,0,0,1,0,0,0,0,0
09/09/2009,SOUTH GYLE MAINS,1,1,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0
09/09/2009,SOUTH GYLE MAINS,1,1,1,2,2,1,0,0,1,0,1,0,1,0,0,0,0,0
09/09/2009,CRAIGMOUNT LOAN,1,1,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0
09/09/2009,KINGSKNOWE PARK,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
09/09/2009,ALEXANDER DRIVE,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0
09/09/2009,WESTFIELD COURT,1,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0
09/09/2009,STENHOUSE MILL WYND,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
09/09/2009,WHITE PARK,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
09/09/2009,CALEDONIAN ROAD,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0
09/09/2009,MURIESTON LANE,1,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0
09/09/2009,MURIESTON CRESCENT,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0
08/09/2009,SPITTAL STREET LANE,1,1,2,2,2,1,0,0,1,0,0,0,1,0,0,0,0,0
08/09/2009,HIGH RIGGS,1,1,2,2,2,1,0,0,1,0,0,1,1,0,0,0,0,0
08/09/2009,VALLEYFIELD STREET,1,1,1,2,2,1,0,0,0,1,1,0,1,0,0,0,0,0
08/09/2009,DALKEITH ROAD,1,1,1,2,2,1,0,0,1,0,0,0,1,0,0,0,0,0
08/09/2009,DALKEITH ROAD,1,1,1,2,2,1,0,0,1,0,0,0,1,0,0,0,0,0
08/09/2009,DALKEITH ROAD,1,1,1,2,2,1,0,0,1,1,0,0,1,0,0,0,0,0
08/09/2009,DALKEITH ROAD,1,1,1,2,2,1,0,0,0,1,1,0,1,0,0,0,0,0
08/09/2009,WHITEHORSE CLOSE,1,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0
08/09/2009,WILLOWBRAE AVENUE,1,1,1,2,2,1,0,0,1,1,0,0,1,1,0,0,0,0
08/09/2009,PAISLEY CRESCENT,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
08/09/2009,"MOUNTCASTLE CRESCENT 164 - MOUNTCASTLE TERRACE 97, PATH",1,1,1,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0
08/09/2009,CLAREBANK CRESCENT,1,1,1,1,2,1,0,0,1,1,1,0,1,1,0,0,0,0
08/09/2009,LOCHEND ROAD,1,1,2,1,2,1,0,0,1,0,0,1,1,0,0,0,0,0
08/09/2009,LOCHEND ROAD,1,1,1,1,2,1,0,0,1,1,0,0,1,0,0,0,0,0
08/09/2009,LOCHEND ROAD,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0
08/09/2009,TELFERTON EAST,1,1,1,2,2,1,0,0,1,0,1,0,1,0,0,0,0,0
09/09/2009,MURRAYBURN DRIVE,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
09/09/2009,MURRAYBURN DRIVE,1,1,1,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0
09/09/2009,MURRAYBURN GATE,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
09/09/2009,SIGHTHILL RISE,1,1,1,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0
09/09/2009,BABERTON MAINS LEA,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
09/09/2009,BANKHEAD MEDWAY,1,1,1,2,1,1,0,0,0,1,0,1,1,0,0,0,0,0
09/09/2009,OLD FARM PLACE,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
09/09/2009,DREGHORN PARK,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
09/09/2009,GRANT AVENUE,1,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0
09/09/2009,REDFORD WALK,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
09/09/2009,COLINTON MAINS GARDENS,1,1,1,2,1,1,0,0,0,1,0,0,1,0,0,0,0,0
09/09/2009,STARK'S COTTAGES,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
09/09/2009,COLINTON MAINS DRIVE,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
09/09/2009,COLINTON MAINS DRIVE,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
08/09/2009,MONTPELIER PARK,1,1,1,2,2,1,0,0,1,1,0,0,1,0,0,0,0,0
08/09/2009,STEEL'S PLACE,1,1,1,2,2,1,0,0,1,0,0,0,1,0,0,0,0,0
08/09/2009,ROSENEATH PLACE,1,1,1,2,2,1,0,0,1,1,0,0,1,0,0,0,0,0
08/09/2009,BLACKBARONY ROAD,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
08/09/2009,BLACKET PLACE,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
08/09/2009,KIRKHILL ROAD,1,1,1,2,2,1,0,0,1,0,1,0,1,0,0,0,0,0
08/09/2009,CORRENNIE DRIVE,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
08/09/2009,BRAMDEAN GROVE,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
09/09/2009,BUCKSTONE HILL,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
08/09/2009,MONKBARNS GARDENS,1,1,1,2,2,1,0,0,1,1,0,0,1,0,0,0,0,0
08/09/2009,CLAVERHOUSE DRIVE,1,1,1,2,2,1,0,0,1,1,0,0,1,0,0,0,0,0
08/09/2009,CLAVERHOUSE DRIVE,1,1,1,2,2,1,0,0,1,1,0,0,1,0,0,0,0,0
08/09/2009,CAPTAIN'S ROAD,1,1,1,2,2,1,0,0,0,1,1,0,1,0,0,0,0,0
08/09/2009,CAPTAIN'S ROAD,1,1,1,2,2,1,0,0,1,0,1,0,1,0,0,0,0,0
08/09/2009,CRAIGOUR TERRACE,1,1,1,2,2,1,0,0,1,0,0,0,0,1,0,0,0,0
08/09/2009,FERNIEHILL PATH,1,1,1,2,2,1,0,0,1,1,0,0,1,0,0,0,0,0
08/09/2009,"MOREDUNVALE VIEW 23 - MOREDUN PARK GARDENS 32, PATH",4,1,1,2,3,1,0,0,0,1,1,0,1,0,0,0,1,0
08/09/2009,NIDDRIE FARM GROVE,1,1,1,2,2,1,0,0,1,1,0,0,1,0,0,0,0,0
08/09/2009,WHITEHILL STREET,1,1,1,2,2,1,0,0,1,1,1,0,1,0,0,0,0,0
08/09/2009,PEFFERMILL ROAD,1,1,1,2,2,1,0,0,1,0,1,0,1,0,0,0,0,0
08/09/2009,PEFFERMILL ROAD,4,1,1,2,3,1,0,0,1,1,1,0,1,1,0,0,1,0
08/09/2009,PEFFERMILL ROAD,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0
08/09/2009,CAVALRY PARK DRIVE,1,1,1,2,2,1,0,0,1,0,0,0,1,0,0,0,0,0
08/09/2009,CAVALRY PARK DRIVE,1,1,1,2,2,1,0,0,1,1,1,0,1,0,0,0,0,0
08/09/2009,BINGHAM AVENUE,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0
08/09/2009,SOUTHFIELD TERRACE,1,1,1,2,2,1,0,0,1,0,0,0,1,0,0,0,0,0
20/10/2009,Ann Street,1,1,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0
20/10/2009,Queensferry Road,1,1,1,2,2,1,0,0,1,0,1,0,1,0,0,0,0,0
20/10/2009,Queensferry Road,1,1,1,2,2,1,1,0,1,1,0,1,1,0,0,0,0,0
20/10/2009,Queensferry Road,1,1,1,2,2,1,0,0,0,0,1,0,1,0,0,0,0,0
20/10/2009,South Learmonth Avenue,1,1,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0
20/10/2009,Queensferry Road,1,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0
20/10/2009,Queensferry Road,1,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0
20/10/2009,Blinkbonny Road,1,1,1,2,2,1,0,0,0,1,1,0,1,0,0,0,0,0
20/10/2009,Brunswick Road,2,1,1,2,2,1,0,0,1,0,1,1,1,0,1,0,1,0
20/10/2009,Brunswick Road,2,1,1,2,2,1,0,0,1,1,1,1,1,0,1,0,1,0
20/10/2009,Regent Place,1,1,1,2,2,1,0,0,1,1,1,1,1,1,0,1,0,0
20/10/2009,Drum Terrace,2,1,1,2,2,1,0,0,1,1,1,1,1,0,0,0,1,0
20/10/2009,Fox Street,2,1,1,2,2,1,0,0,1,1,1,1,1,0,1,0,1,0
20/10/2009,Burgess Street,1,1,1,2,2,1,0,0,1,1,0,0,1,0,0,0,0,0
20/10/2009,Corruna Place,1,1,1,2,2,1,0,0,1,1,0,0,1,1,0,1,0,0
20/10/2009,Quilts Wynd,1,1,1,2,2,1,0,0,1,0,1,1,1,0,0,0,0,0
20/10/2009,Pilrig Gardens,2,1,1,2,2,1,0,0,1,1,1,1,1,0,0,0,1,0
20/10/2009,Redbraes Grove,1,1,1,2,2,1,0,0,1,1,1,0,1,0,0,0,0,0
20/10/2009,Bonnington Grove,1,1,3,2,2,1,0,0,1,0,1,1,1,0,0,0,0,0
20/10/2009,Chancelot Terrace,1,1,1,2,2,1,0,0,1,1,1,0,1,1,0,1,0,0
20/10/2009,Boswall Gardens,1,1,1,1,2,1,0,0,0,1,0,0,1,1,0,0,0,0
20/10/2009,Wardieburn Road,2,1,1,2,2,1,0,0,1,1,0,0,1,0,0,0,1,0
20/10/2009,West Pilton Drive,2,1,1,2,2,1,0,0,1,1,0,0,1,0,1,0,1,0
20/10/2009,Hillpark Court,1,1,1,1,2,1,0,0,0,0,1,0,1,0,0,0,0,0
20/10/2009,March Grove,1,1,1,2,2,1,0,0,1,0,0,0,1,1,0,0,0,0
21/10/2009,Gilmore Place Lane,1,1,1,2,2,1,0,0,1,1,1,0,1,0,0,0,0,0
21/10/2009,Violet Terrace,1,1,1,1,2,1,0,0,0,0,1,0,1,0,0,0,0,0
21/10/2009,Caiystane Hill,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
21/10/2009,Bridge Road,1,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0
21/10/2009,Murrayburn Green,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0
21/10/2009,Stenhouse Street West,1,1,1,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0
21/10/2009,Stenhouse Street West,1,1,1,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0
21/10/2009,Bankhead Terrace,1,1,1,2,2,1,0,0,1,1,0,0,1,0,0,0,0,0
21/10/2009,Bankhead Terrace,1,1,1,2,2,1,0,0,1,0,0,0,1,0,0,0,0,0
21/10/2009,Dalmahoy Road,1,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0
21/10/2009,Dalmahoy Road,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
21/10/2009,Dalmahoy Road,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
21/10/2009,Lanark Road West / Bridge Road Boundary,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
21/10/2009,Lanark Road West / Bridge Road Boundary,1,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0
21/10/2009,Lanark Road West / Bridge Road Boundary,1,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0
21/10/2009,Thriepmuir Avenue,1,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0
21/10/2009,Newmills Road,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
21/10/2009,Newmills Road,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
21/10/2009,Newmills Road,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
21/10/2009,Dolphin Avenue,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0
21/10/2009,Pentland View,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0
21/10/2009,Riccarton Crescent,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
21/10/2009,Bryce Crescent,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
21/10/2009,Laichpark Road,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
21/10/2009,Laichpark Place,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
29/10/2009,Dalgety Street,1,1,1,2,2,1,0,0,1,0,1,0,1,0,0,0,0,0
29/10/2009,Promenade Terrace,1,1,1,1,2,1,0,0,1,0,1,0,1,0,1,0,0,0
29/10/2009,Spa Place,1,1,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0
29/10/2009,Regent Street Lane,1,1,1,3,3,1,0,0,1,0,1,0,1,0,0,0,0,0
29/10/2009,Brighton Place,1,1,1,2,2,1,0,0,1,1,0,1,1,0,1,0,0,0
29/10/2009,Magdalene Gardens,1,1,1,2,2,1,0,0,1,1,1,1,1,0,1,0,0,0
29/10/2009,Magdalene Gardens,2,1,1,2,1,1,0,0,1,1,1,0,1,0,0,0,1,0
29/10/2009,Niddrie Mains Road,1,1,1,1,2,1,0,0,0,1,0,1,1,0,0,0,0,0
29/10/2009,Niddrie Mains Road,1,1,1,1,2,1,1,0,1,1,1,0,1,0,0,0,0,0
29/10/2009,Niddrie Mains Road,1,1,1,2,2,1,0,0,1,1,0,1,1,0,0,0,0,0
29/10/2009,Niddrie Mains Road,1,1,1,4,2,1,1,0,1,1,0,1,1,0,1,0,0,0
27/10/2009,Coltbridge Avenue,1,1,1,2,2,1,0,0,1,0,1,0,1,0,0,0,0,0
27/10/2009,St. John's Avenue,1,1,1,2,1,1,0,0,1,0,0,0,1,0,0,0,0,0
27/10/2009,Belgrave Road,1,1,1,2,2,1,0,0,1,0,1,0,1,0,0,0,0,0
27/10/2009,Belgrave Road,1,1,1,2,2,1,0,0,1,0,1,0,1,0,0,0,0,0
27/10/2009,Clerwood Way,1,1,1,2,2,1,0,0,0,0,1,0,1,0,0,0,0,0
27/10/2009,Rannoch Grove,1,1,1,2,2,1,0,0,0,0,1,0,1,0,0,0,0,0
27/10/2009,Saughton Road North,1,1,1,2,2,1,0,0,0,0,1,0,1,0,0,0,0,0
27/10/2009,Saughton Road North,1,1,1,2,2,1,0,0,1,0,0,0,1,0,0,0,0,0
27/10/2009,Saughton Road North,1,1,1,2,2,1,0,0,0,1,1,0,1,0,0,0,0,0
27/10/2009,Balgreen Road,1,1,1,2,2,1,0,0,1,0,1,0,1,0,0,0,0,0
27/10/2009,Balgreen Road,1,1,1,2,2,1,0,0,0,0,1,0,1,0,0,0,0,0
27/10/2009,Balgreen Road,1,1,1,2,2,1,0,0,0,1,0,0,1,0,0,0,0,0
27/10/2009,Corstorphine Road,1,1,1,2,2,1,0,0,0,0,0,1,1,0,0,0,0,0
27/10/2009,Corstorphine Road,1,1,1,2,2,1,0,0,1,1,0,0,1,0,0,0,0,0
27/10/2009,Corstorphine Road,1,1,1,2,2,1,0,0,0,1,0,0,1,0,0,0,0,0
27/10/2009,Corstorphine Road,1,1,1,2,2,1,0,0,0,1,1,0,1,0,0,0,0,0
27/10/2009,Corstorphine Road,1,1,1,2,2,1,0,0,0,1,1,0,1,0,0,0,0,0
27/10/2009,Carberry Place,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
27/10/2009,Cramond Avenue,1,1,1,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0
27/10/2009,Cramond Avenue,1,1,1,2,2,1,0,0,0,1,0,0,1,0,0,0,0,0
27/10/2009,Barntongate Drive,1,1,1,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0
27/10/2009,Barntalloch Court,1,1,1,2,2,1,0,0,1,0,0,0,1,0,0,0,0,0
27/10/2009,Craigmount Way,1,1,1,2,2,1,0,0,1,0,0,0,1,0,0,0,0,0
27/10/2009,Wester Broom Terrace,1,1,1,2,2,1,0,0,0,0,0,1,1,0,0,0,0,0
27/10/2009,Turnhouse Road,2,1,1,2,2,1,0,0,0,1,0,0,1,0,0,0,1,0
27/10/2009,Turnhouse Road,1,1,1,2,2,1,0,0,0,1,0,0,1,0,0,0,0,0
27/10/2009,Turnhouse Road,1,1,1,2,2,1,0,0,0,0,1,0,1,0,0,0,0,0
27/10/2009,Hillwood Avenue,1,1,1,2,2,2,0,0,1,0,0,0,1,0,0,0,0,0
27/10/2009,Brae Park,1,1,1,2,2,1,0,0,1,0,0,1,1,0,0,0,0,0
27/10/2009,Upper Cramond Court,1,1,1,2,2,1,0,0,0,1,0,0,1,0,0,0,0,0
27/10/2009,Corbiehill Place,1,1,1,2,2,1,0,0,1,0,1,0,1,0,0,0,0,0
27/10/2009,Barnton Park Dell,1,1,1,2,2,1,0,0,0,1,0,0,1,0,0,0,0,0
27/10/2009,Plewlands Croft,1,1,1,2,2,1,0,0,1,1,0,0,1,0,0,0,0,0
27/10/2009,Harvest Road,1,1,1,2,2,1,0,0,0,1,0,0,1,0,0,0,0,0
27/10/2009,Harvest Road,1,1,1,2,2,1,0,0,0,1,1,0,1,0,0,0,0,0
27/10/2009,Harvest Road,1,1,1,2,2,1,0,0,1,0,1,0,1,0,0,0,0,0
03/11/2009,Hardwell Close,2,1,2,3,3,1,0,0,1,1,0,0,1,0,0,0,1,0
03/11/2009,Argyle Park Terrace,1,1,1,1,3,1,0,0,0,0,1,0,1,0,0,0,0,0
03/11/2009,Church Hill Place,1,1,1,1,2,1,0,0,0,1,0,0,1,0,0,0,0,0
03/11/2009,Viewforth,1,1,1,1,3,1,0,0,0,0,1,1,1,0,0,0,0,0
03/11/2009,Hermitage Gardens,1,1,1,1,2,1,0,0,1,0,0,0,1,0,0,0,0,0
03/11/2009,Langton Road,1,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0
