359,Rannoch Grove,EH4 7EH,9,55.9542291,-3.2835154,27/10/2009,3,1,1,1,2,2,1,0,0,0,0,1,0,1,0,0,0,0,0
360,St. Clair Road,EH6 8JJ,12,55.9651684,-3.168336,09/09/2008,2,1,1,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0
361,East Hermitage,EH6 8AB,8,55.9696242,-3.161931,29/04/2010,2,1,1,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0
362,Oxgangs Brae,EH13 9LT,5,55.9045246,-3.2214235,23/06/2009,3,1,1,2,2,1,1,0,0,1,1,1,0,1,0,0,0,0,0
363,Craigs Drive,EH12 8UW,9,55.9468858,-3.3017349,25/02/2009,3,1,1,1,2,2,1,0,0,1,1,0,0,1,0,0,0,0,0
364,North Fort Street,EH6 4HW,8,55.9771722,-3.1861777,,2,2,1,1,2,2,1,0,0,1,1,0,0,1,0,0,0,1,0
365,Cathcart Place,EH11 2HD,13,55.9426528,-3.223249,29/10/2010,2,1,1,1,3,2,1,0,0,1,1,0,0,1,0,0,0,0,0
366,Wheatfield Road,EH11 2PS,13,55.9376078,-3.2368443,10/06/2010,2,1,1,1,2,2,1,3,0,1,1,1,0,1,0,1,0,0,0
367,Broomhouse Medway,EH11 3SR,13,55.9299835,-3.2794488,28/04/2008,2,1,1,1,3,1,1,0,0,1,1,0,0,1,0,0,0,0,0
368,West Montgomery Place,EH7 5EZ,12,55.9598465,-3.1785899,16/12/2009,2,1,1,2,2,2,2,0,0,1,1,1,1,1,0,0,0,0,0
369,Stewart Terrace,EH11 1UP,13,55.93583,-3.2334858,23/06/2009,2,1,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0
370,Newbattle Terrace,EH10 4SA,3,55.9309299,-3.2049804,23/06/2010,2,1,1,1,1,2,1,0,0,1,0,0,0,1,0,0,0,0,0
371,Cammo Gardens,EH4 8EL,14,55.9598768,-3.3106423,,3,1,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0
372,Moredun Park Loan,EH17 7HB,16,55.9127727,-3.1374815,24/06/2008,3,1,1,1,3,1,1,0,0,1,0,0,0,1,0,0,0,0,0
373,Easter Drylaw Avenue ,EH4 2QZ,4,55.9644328,-3.2454028,15/06/2009,3,1,1,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0
374,Pilrig Heights,EH6 5AB,12,55.9663001,-3.1850705,25/06/2009,2,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0
375,Logie Green Gardens,EH7 4HD,12,55.9646851,-3.1969066,30/06/2009,2,1,1,1,2,2,1,0,0,1,1,1,0,1,0,1,0,0,0
376,East Castle Road,EH10 5AR,3,55.9356533,-3.2157611,22/02/2011,3,1,1,1,2,2,1,0,0,1,0,1,0,1,0,0,0,0,0
377,Claverhouse Drive,EH16 6BX,16,55.9165183,-3.1583453,08/09/2009,3,1,1,1,2,2,1,0,0,1,1,0,0,1,0,0,0,0,0
378,Comiston Place,EH10 6DN,3,55.9233582,-3.2090547,10/06/2010,2,1,1,1,1,2,1,0,0,1,1,1,0,1,0,0,0,0,0
379,Durham Place East,EH15 1PT,11,55.9461612,-3.1203284,16/12/2008,3,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
380,Regent Place,EH7 5RZ,12,55.9580955,-3.1687172,20/10/2009,2,1,1,1,2,2,1,0,0,1,1,1,1,1,1,0,1,0,0
381,Temple Park Crescent,EH11 1HX,2,55.937621,-3.2200566,23/06/2009,3,1,1,1,1,2,1,0,0,1,0,1,0,1,0,0,0,0,0
382,Cowgatehead,EH1 1JU,6,55.9478331,-3.1938502,24/06/2009,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0
383,Bughtlin Park,EH12 8UR,9,55.9516042,-3.3053512,09/06/2008,2,2,1,1,4,3,1,0,0,1,0,1,0,1,0,0,0,0,0
384,Forteviot House,EH17 7JY,16,55.9141555,-3.1400359,17/06/2010,2,1,1,1,3,1,1,0,0,1,1,1,1,1,0,0,0,0,0
385,Cleekim Drive,EH15 3QP,11,55.9352256,-3.1130738,25/06/2010,3,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
386,East Parkside,EH16 5XJ,17,55.9416094,-3.1733662,16/12/2008,2,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
387,Corstophine Bank Avenue ,EH12 8SB,15,55.9443686,-3.292399,09/06/2009,3,1,1,1,3,2,1,0,0,1,0,1,0,1,0,0,0,0,0
388,Craigleith Road,EH4 2EH,4,55.9571255,-3.2341582,24/06/2010,3,1,1,1,2,2,1,0,0,1,1,1,0,1,0,0,0,0,0
389,Silverknowes Place,EH4 5LT,14,55.9711858,-3.2705657,09/06/2010,3,1,1,1,2,1,1,0,0,1,0,0,0,1,0,0,0,0,0
390,Annadale Street Lane,EH7 4LS,12,55.96098,-3.1824581,14/12/2008,2,1,1,2,2,2,1,1,0,1,0,0,1,1,1,0,1,0,1
391,Barnton Park Drive,EH4 6HP,14,55.9620176,-3.2926297,24/06/2010,3,1,1,1,2,4,1,0,0,0,0,1,0,1,0,0,0,0,0
392,Fillyside Avenue,EH7 6QU,1,55.9621657,-3.1337483,,3,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
393,Seafield Street,EH6 7LG,1,55.9691902,-3.1451653,07/04/2008,3,1,1,1,2,1,1,3,0,0,0,0,0,0,0,0,0,0,0
394,Bingham Way,EH15 3NN,11,55.9382003,-3.1258379,,3,1,1,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
395,Wellington Place,EH6 7EQ,8,55.9714129,-3.1688453,30/06/2009,2,1,1,1,2,2,1,0,0,1,1,0,0,1,0,0,0,0,0
396,Fountain Close,EH1 1TF,6,55.9503586,-3.1847063,28/10/2010,1,1,1,2,1,2,1,0,0,1,0,0,0,1,0,0,0,0,0
397,Quarrybank End,EH14 2TU,13,55.9159781,-3.2936705,29/10/2010,2,1,1,1,3,3,1,0,0,1,0,0,0,1,0,0,0,0,0
398,South Oswald Road,EH9 2HJ,17,55.9286649,-3.1930642,26/04/2010,3,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
399,Miller Row,EH4 3BQ,4,55.9526411,-3.2160587,22/10/2010,3,2,1,1,2,2,1,0,0,1,1,1,0,1,0,0,0,1,0
400,Keith Crescent,EH4 3NJ,4,55.9562441,-3.2509076,04/09/2008,3,1,1,1,1,2,1,0,0,0,0,1,0,1,1,0,0,0,0
401,Redhall Drive ,EH14 2HG,13,55.9227007,-3.2566487,10/06/2009,3,1,1,1,1,2,1,0,0,1,1,0,0,1,0,0,0,0,0
402,West Maitland St,EH3 8JQ,6,55.9470762,-3.2151424,,1,1,1,1,1,2,1,0,0,1,0,0,0,1,0,0,0,0,0
403,Coltbridge Avenue,EH12 6AH,15,55.94698,-3.234828,27/10/2009,3,1,1,1,2,2,1,0,0,1,0,1,0,1,0,0,0,0,0
404,Linksview House,EH6 6DP,8,55.9739116,-3.1703798,22/10/2008,2,2,2,1,2,2,1,0,0,1,1,1,0,1,0,0,0,1,0
405,New Tower Place,EH15 1TS,11,55.9553619,-3.1136601,24/06/2008,2,1,1,1,2,2,1,0,0,0,0,1,0,1,0,0,0,0,0
406,Laichpark Place,EH14 1UN,2,55.9287006,-3.250263,21/10/2009,3,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
407,Viewcraig Gardens,EH8 9UN,17,55.947504,-3.1800344,22/02/2011,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0
408,Craigour Loan,EH17 7PJ,16,55.9148683,-3.1346755,22/04/2008,3,1,1,1,1,2,1,0,0,1,1,0,0,1,0,0,0,0,0
409,Hillpark Court,EH4 7BE,4,55.9615939,-3.270216,20/10/2009,3,1,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0
410,Lochend Road South,EH7 6BR,1,55.9609774,-3.1582556,22/02/2011,3,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
411,Oxgangs Farm Drive,EH13 9QG,5,55.9057696,-3.2291281,23/06/2009,3,1,1,1,2,1,1,0,0,0,0,1,1,1,0,0,0,0,0
412,Shnadon Street,EH11 1QH,2,55.9335656,-3.231419,14/04/2010,3,1,1,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0
413,Muirhouse View,EH4 4SQ,7,55.9729939,-3.2625132,22/02/2011,2,1,1,1,1,2,1,1,0,1,0,0,0,1,0,0,0,0,0
414,Ryehill Grove,EH6 8ET,8,55.9664685,-3.1593337,30/06/2009,2,2,2,2,2,2,1,0,0,1,1,1,0,1,0,1,0,1,0
415,Duddingston Row,EH15 3ND,11,55.9402831,-3.1267048,17/06/2010,3,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
416,Smiths Place,EH6 8NR,12,55.9673093,-3.1739355,,2,1,1,1,2,1,1,0,0,1,0,0,0,1,0,0,0,0,0
417,Langton Road,EH9 3BW,17,55.9264053,-3.1786731,03/11/2009,3,1,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0
418,Graham Street,EH6 5QS,12,55.9725506,-3.1861498,28/04/2008,3,2,2,1,2,2,1,0,0,1,1,0,1,1,0,0,0,1,0
419,Warrender Park Crescent,EH9 1EA,3,55.9382284,-3.2019714,23/06/2010,2,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
420,Hailes Park,EH13 0NG,5,55.9111444,-3.2655877,22/02/2011,3,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0
421,Scotstoun Green,EH30 9YA,14,55.9826457,-3.3954214,,3,1,1,1,2,1,1,0,0,0,0,0,1,1,0,0,0,0,0
422,Brighton Place,EH15 1LT,11,55.9515531,-3.1164117,29/10/2009,3,1,1,1,2,2,1,0,0,1,1,0,1,1,0,1,0,0,0
423,Mortonhall Park Way,EH17 8BW,16,55.9002858,-3.1730777,03/11/2009,3,1,1,1,1,2,1,0,0,0,0,0,0,0,1,0,0,0,0
424,Silverknowes View,EH4 5PT,14,55.9672785,-3.2642499,22/10/2010,3,1,1,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0
425,Canon Lane,EH3 5EA,4,55.9619678,-3.1999138,02/02/2011,2,1,1,2,3,4,1,0,0,1,1,1,0,1,0,0,0,0,1
426,Sydney Terrace,EH7 6SX,1,55.9587388,-3.1329227,25/06/2010,3,1,1,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0
427,Lower London Road,EH7 5TG,1,55.9565748,-3.1637663,25/02/2009,2,1,1,1,2,4,1,0,0,1,0,1,0,1,0,0,0,0,0
428,Boroughloch,EH8 9LR,17,55.9420404,-3.1841942,23/06/2010,3,1,1,1,2,2,1,0,0,1,0,1,0,1,0,0,0,0,0
429,Clermiston Green,EH4 7PD,9,55.9599675,-3.2865611,18/08/2008,3,1,1,1,2,2,1,0,0,1,0,1,0,1,0,0,0,0,0
430,Braehead Road,EH4 6BN,14,55.9620901,-3.3094844,27/01/2011,3,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
431,Southhouse Broadway,EH17 8EQ,16,55.898459,-3.1581344,16/12/2008,2,1,1,1,1,2,1,2,0,1,0,1,0,1,0,0,0,0,0
432,Dreghorn Park,EH13 9PH,5,55.9050717,-3.2363605,09/09/2009,3,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
433,Craigcrook Square,EH4 3SW,4,55.9575026,-3.263491,01/05/2008,3,1,1,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0
434,Broomhouse Gardens East,EH11 3SW,13,55.930561,-3.2809175,14/10/2008,2,2,1,1,2,2,1,0,0,1,0,0,1,1,0,0,0,1,0
435,Belmont Road,EH14 5EH,10,55.9038591,-3.2888781,,3,1,1,1,1,2,1,0,0,1,0,0,0,1,0,0,0,0,0
436,Comely Green Place,EH7 5SY,1,55.9565917,-3.165621,25/06/2010,3,1,1,1,2,1,1,0,0,1,0,0,0,1,0,1,0,0,0
437,Riccarton Crescent,EH14 5PX,10,55.897283,-3.3096747,21/10/2009,3,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
438,Kinellan Road,EH12 6ES,15,55.9475458,-3.2495883,09/06/2009,3,1,1,1,1,2,1,0,0,1,0,0,0,1,0,0,0,0,0
439,White Dales,EH10 7JQ,5,55.9032555,-3.1947476,10/09/2008,3,1,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0
440,Morham Park,EH10 5GF,2,55.9150484,-3.2299686,17/09/2008,3,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
441,Hallcroft Gardens,EH28 8SG,10,55.9227166,-3.3864777,14/10/2008,3,1,1,1,2,2,1,0,0,0,0,1,0,1,0,0,0,0,1
442,Bailie Place,EH15 3BR,11,55.9435611,-3.112318,22/02/2011,2,1,1,1,2,2,1,0,0,1,0,0,1,1,0,0,0,0,0
443,Capelaw Road,EH13 0HG,5,55.9029683,-3.2635122,27/01/2010,3,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
444,Orchard Drive ,EH4 2DZ,4,55.9557459,-3.2363699,15/06/2009,3,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0
445,Hillpark Way,EH4 7ST,4,55.9608259,-3.2634759,16/12/2009,3,1,1,1,1,2,1,0,0,1,1,0,0,1,0,0,0,0,0
446,High Buckstone,EH10 6XS,5,55.904962,-3.196356,28/04/2009,3,1,1,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0
447,Buckstone Gate,EH10 6UH,5,55.9059573,-3.1998348,18/08/2008,3,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
448,Caiystane Drive,EH10 6SP,5,55.9030081,-3.2174539,14/04/2010,3,1,1,1,1,2,1,0,0,0,1,0,1,1,0,0,0,0,0
449,Craigentinny Avenue,EH7 6RJ,1,55.9602655,-3.136477,25/02/2009,3,2,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
450,Wilkieston Road Ratho,EH28 8RH,10,55.9204284,-3.3877655,14/04/2010,3,1,1,1,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0
451,Warden'S Close,EH1 2AW,6,55.9476605,-3.1940984,22/02/2011,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
452,Tweeddale Court,EH1 1TE,6,55.9500572,-3.1842807,22/06/2010,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
453,Hope Park Crescent,EH8 9NA,17,55.941003,-3.1828887,17/12/2009,2,1,1,1,1,1,1,0,0,1,0,0,1,1,0,1,0,0,0
454,Stennis Gardens,EH17 7QW,16,55.9107316,-3.1509542,10/09/2008,3,1,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0
455,North Gyle Avenue,EH12 8JR,9,55.9427261,-3.3040525,22/02/2011,3,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
456,Alnwickhill Loan,EH16 6YB,16,55.9051849,-3.1726358,27/01/2011,3,1,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0
457,Frogston Grove,EH10 7AF,5,55.9014049,-3.2007118,,3,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
458,Buckstone Shaw,EH10 6XP,5,55.9034838,-3.1982914,22/02/2011,3,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0
459,Ann Street,EH4 1PJ,4,55.9564608,-3.2131444,20/10/2009,2,1,1,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0
460,Buckstone Terrace,EH10 6PZ,5,55.9085322,-3.2095534,14/04/2010,3,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0
461,Russell Road,EH12 5NE,15,55.9433679,-3.2313294,27/01/2011,3,1,1,1,1,2,1,0,0,0,0,1,1,1,0,0,0,0,0
462,Redford Place,EH13 0AN,5,55.9076448,-3.2373326,18/08/2008,3,1,1,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0
463,Templeand Grove,EH1 3EG,6,55.953252,-3.188267,14/06/2010,3,1,1,1,2,3,1,0,0,0,1,1,0,1,0,0,0,0,0
464,Ferniehill Path,EH17 7BD,16,55.9107461,-3.1300604,08/09/2009,3,1,1,1,2,2,1,0,0,1,1,0,0,1,0,0,0,0,0
465,Craigleithhill Green,EH4 2ND,4,55.9613434,-3.2404391,11/06/2008,3,1,1,1,2,2,1,0,0,1,0,0,0,0,0,0,0,0,1
466,Dunollie Court,EH12 8GP,9,55.946872,-3.3056412,12/10/2010,3,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
467,Old Dalkeith Road,EH16 4SX,16,55.9193987,-3.137297,,3,1,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0
468,Upper Grove Place,EH3 8AY,2,55.9439507,-3.2128328,28/04/2009,2,2,1,1,2,2,1,1,0,1,1,0,1,1,0,0,0,1,0
469,Bath Road,EH6 7JT,8,55.9752789,-3.1605142,18/06/2010,2,1,1,1,1,3,1,0,0,1,0,0,1,1,0,0,0,0,0
470,Stenhouse Crescent,EH11 3JF,13,55.9307045,-3.2580993,22/02/2011,3,1,1,1,1,1,1,0,0,1,1,1,0,1,0,0,0,0,0
471,Builyeon Road,EH30 9XL,14,55.9841996,-3.4102128,28/04/2009,4,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
472,Juniper Grove,EH14 5EA,10,55.9041842,-3.2897151,28/04/2008,3,1,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0
473,North Bughtlin Place,EH12 8UP,9,55.9524832,-3.304152,22/02/2011,3,1,1,1,2,2,1,0,0,1,1,0,0,1,0,0,0,0,0
474,North Bughtlinfield,EH12 8XZ,9,55.9551409,-3.3072878,12/10/2010,3,1,1,1,2,1,1,0,0,1,0,1,0,1,0,0,0,0,0
475,Bramdean Grove,EH10 6JR,3,55.9150096,-3.2067827,15/10/2010,3,1,1,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0
476,Cathedral Lane,EH1 3JR,6,55.9563188,-3.18753,05/12/2008,1,1,1,2,2,2,1,0,0,1,0,1,0,1,0,0,0,0,0
477,Bellfield Street,EH15 2BR,11,55.9520674,-3.1081576,14/04/2010,2,1,1,1,2,2,1,0,0,1,1,0,1,1,0,0,0,0,0
478,Hope Lane,EH15 3AW,11,55.9455327,-3.108667,,3,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0
479,Clarinda Terrace,EH16 6XN,16,55.9175878,-3.1633233,05/02/2011,3,1,1,1,1,4,1,0,0,1,1,1,1,1,0,1,0,1,0
480,Violet Terrace,EH11 1NZ,2,55.9361425,-3.2279431,27/01/2010,2,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0
481,Industry Lane,EH6 4EZ,8,55.9750213,-3.1852734,25/06/2009,2,1,1,1,1,1,1,0,0,1,1,1,0,1,0,0,0,0,0
482,Westland Cottages,EH17 8QT,16,55.9025463,-3.1361445,11/06/2009,3,1,1,1,1,2,1,0,0,0,0,0,0,1,1,0,0,0,0
483,Hamilton Drive,EH15 1NP,1,55.9494657,-3.1248282,22/02/2011,3,1,1,1,2,2,1,0,0,1,0,1,0,1,0,0,0,0,0
484,Woodhall Avenue,EH14 5BU,10,55.9057712,-3.2819139,11/02/2011,3,1,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0
485,Allanpark Drive ,EH14 1LW,2,55.9244032,-3.2428853,08/06/2010,3,1,1,1,2,2,1,0,0,1,0,0,0,1,0,0,0,0,0
486,Ravenswood Avenue ,EH16 5SH,16,55.9205933,-3.1519088,10/06/2009,3,1,1,1,1,2,1,0,0,1,1,1,0,1,0,0,0,0,0
487,Grierson Crescent,EH5 2AX,7,55.9758838,-3.2180334,30/06/2009,3,1,1,1,3,2,1,0,0,1,1,1,0,1,0,1,0,0,0
488,Mortonhall Park Bank,EH17 8ST,16,55.9005603,-3.1670488,17/12/2009,3,1,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0
489,Saughton Mains Drive,EH11 3PN,13,55.9291282,-3.2673574,22/02/2011,3,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0
490,Spiers Place,EH6 6DB,8,55.9729,-3.1726929,02/02/2011,2,2,1,1,2,2,1,0,0,1,1,0,0,1,0,0,0,1,0
491,Pattison Street,EH6 7HH,8,55.9737308,-3.1636718,29/04/2010,2,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0
492,Easter Drylaw,EH4 2QX,4,55.9652753,-3.2427968,24/06/2010,3,1,1,1,2,2,1,0,0,1,1,1,0,1,0,0,0,0,0
493,Queen Anne Drive,EH28 8PL,14,55.9376266,-3.3959816,28/04/2010,3,1,1,1,3,3,1,0,0,0,1,1,1,1,1,0,0,0,0
494,Stanhope Place,EH12 5HH,15,55.9449972,-3.2266865,,3,1,1,1,1,2,1,0,0,1,0,0,0,1,0,0,0,0,0
495,Milnacre,EH6 5TD,12,55.9711933,-3.1896372,08/09/2009,2,1,1,2,2,2,1,0,0,1,1,1,0,1,0,0,0,0,0
496,Gayfield Square,EH1 3NW,6,55.9589964,-3.1857708,26/04/2010,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0
497,Groathill Avenue ,EH4 2LP,4,55.9601373,-3.2438621,15/06/2009,3,1,1,1,1,2,1,0,0,1,1,1,1,1,0,0,0,0,0
498,Bellevue Street,EH7 4BY,12,55.9621039,-3.190661,30/06/2009,2,1,1,1,2,2,1,0,0,1,1,0,0,1,0,1,0,0,0
499,Abercorn Road,EH8 7DJ,1,55.9534951,-3.1498645,18/08/2008,3,1,1,1,2,2,1,0,0,1,1,1,0,1,0,0,0,0,0
500,Elmwood Terrace,EH6 8DF,8,55.966769,-3.1617451,30/06/2009,2,2,1,1,2,2,1,0,0,1,1,1,0,1,1,1,0,1,0
501,St Catherines Pl,EH9 1NU,17,55.9370867,-3.1848369,,2,1,1,1,1,2,1,0,0,0,1,0,0,1,0,0,0,0,0
502,Oxgangs Medway,EH13 9LP,5,55.9044652,-3.2203308,18/08/2008,3,1,1,1,3,3,1,0,0,0,0,1,0,1,0,0,0,0,0
503,Belgrave Crescent ,EH4 3AH,4,55.9538877,-3.2175041,22/06/2010,3,1,1,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0
504,Almondhill Road,EH29 9BW,14,55.9580881,-3.3989406,02/09/2008,3,1,1,1,2,2,1,0,0,1,1,1,0,1,0,0,0,0,0
505,Baxters Place,EH1 3AF,6,55.9574685,-3.184459,12/05/2008,1,1,1,1,1,1,1,2,0,1,0,0,0,1,0,0,0,0,0
506,Brighouse Park Drive,EH4 6QG,14,55.9753688,-3.2956704,27/01/2011,3,1,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0
507,Bonaly Avenue,EH13 0ET,5,55.9014371,-3.2561542,29/10/2010,3,1,1,1,3,3,1,0,0,1,0,1,0,1,0,0,0,0,0
508,The Glebe,EH4 6NW,14,55.9755038,-3.3001958,,4,1,1,1,3,3,1,0,0,1,0,1,0,1,0,0,0,0,0
509,North West Circus Place,EH3 6SX,4,55.9572131,-3.2065205,26/04/2010,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
510,Sciennes House Place,EH9 1NW,17,55.9377431,-3.1817275,25/02/2009,2,1,1,1,1,1,1,0,0,1,1,1,0,1,0,0,0,0,0
511,Carnbee Park,EH16 6GE,16,55.9078714,-3.1493973,23/06/2010,3,1,1,1,2,3,1,0,0,0,0,1,1,1,0,0,0,0,0
512,Pembroke Place,EH12 5HX,15,55.9446545,-3.2287324,09/06/2009,3,1,1,1,2,2,1,0,0,1,0,0,0,1,0,0,0,0,0
513,Kirkgate,EH16 6RX,16,55.9128711,-3.1615105,19/08/2008,2,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0
514,John Street Lane East,EH15 2DZ,11,55.9509233,-3.1043159,16/06/2010,2,1,1,1,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0
515,Douglas Terrace,EH11 2BS,13,55.9446246,-3.2170993,27/01/2009,2,1,1,1,2,1,1,1,0,1,0,0,0,1,0,0,0,0,0
516,Easter Drylaw Grove,EH4 2RN,4,55.9643305,-3.2461678,24/06/2010,3,1,1,1,3,2,1,0,0,0,1,0,0,1,0,0,0,0,0
517,Harvest Road,EH28 8AN,14,55.9347585,-3.3999787,12/10/2010,4,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0
518,Carnegie Court,EH8 9RS,17,55.9449792,-3.1809801,17/12/2009,3,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0
519,Avon Grove,EH4 6RF,14,55.9690473,-3.3103622,09/06/2008,3,2,1,1,3,2,1,0,0,1,0,0,1,1,0,0,0,1,1
520,Stanhope Street,EH12 5JB,15,55.945392,-3.2274612,12/10/2010,3,1,1,1,1,2,1,0,0,1,0,1,0,1,0,0,0,0,0
521,Sunbury Street,EH4 3BU,4,55.9517763,-3.2202478,25/02/2009,3,1,1,1,1,2,1,0,0,1,0,0,0,1,0,0,0,0,0
522,Mayfield Road,EH9 3AP,17,55.9263259,-3.1737163,,3,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
523,Claremont Crescent,EH7 4HX,12,55.9636715,-3.1918087,,2,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0
524,Peffermill Road,EH16 5LR,17,55.9320996,-3.1498076,08/09/2009,3,2,1,1,1,2,1,0,0,1,0,0,0,1,0,0,0,0,0
525,Whitehouse Close,EH4 6RG,14,55.9681385,-3.3074384,18/08/2008,1,1,1,1,1,2,1,0,0,1,0,0,0,1,0,0,0,0,0
526,Blacket Place,EH9 1RT,17,55.936152,-3.1744107,08/09/2009,3,1,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0
527,Mortonhall Park Gardens,EH17 8SN,16,55.8998652,-3.1697487,18/06/2009,3,1,1,1,1,2,1,0,0,1,0,0,0,1,1,0,0,0,0
528,Saughton Mains G,EH12 5SA,15,55.93847,-3.248894,,3,1,1,1,2,2,1,0,0,1,1,1,0,1,0,0,0,0,0
529,Gibson Terrace,EH11 1AT,2,55.9400778,-3.2169099,22/02/2011,2,1,1,1,1,1,1,0,0,1,1,1,0,1,0,0,0,0,0
530,Fairview Road,EH28 8TR,14,55.9438505,-3.3655357,28/04/2010,4,1,1,1,2,2,1,0,0,0,1,1,0,1,0,0,0,0,0
531,Corbiehill Terrace,EH4 5BA,14,55.9640076,-3.2720956,22/02/2011,3,1,1,1,2,2,1,0,0,1,0,0,0,1,0,0,0,0,0
532,Oakville Terrace,EH6 8DG,8,55.9670414,-3.1614281,30/06/2009,2,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
533,Craigmount Way,EH12 8DW,9,55.9525836,-3.2976365,27/10/2009,3,1,1,1,2,2,1,0,0,1,0,0,0,1,0,0,0,0,0
534,Upper Gilmore Place,EH3 9NL,3,55.9405428,-3.2085295,17/09/2008,2,1,1,2,3,2,1,0,0,1,1,1,1,1,0,1,0,0,0
535,Broomlea Crescent,EH12 7NR,15,55.9349005,-3.2831512,21/10/2008,3,1,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0
536,Clayhills Grove,EH14 7NE,10,55.8805998,-3.3474835,10/06/2010,3,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
537,Villa Road Sq Ferry,EH1 3EG,6,55.953252,-3.188267,28/01/2011,3,1,1,1,2,2,1,0,0,1,0,0,0,1,0,0,0,0,0
