Buckstone Shaw,22/02/2011,3,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0
Ann Street,20/10/2009,2,1,1,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0
Buckstone Terrace,14/04/2010,3,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0
Russell Road,27/01/2011,3,1,1,1,1,2,1,0,0,0,0,1,1,1,0,0,0,0,0
Redford Place,18/08/2008,3,1,1,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0
Templeand Grove,14/06/2010,3,1,1,1,2,3,1,0,0,0,1,1,0,1,0,0,0,0,0
Ferniehill Path,08/09/2009,3,1,1,1,2,2,1,0,0,1,1,0,0,1,0,0,0,0,0
Craigleithhill Green,11/06/2008,3,1,1,1,2,2,1,0,0,1,0,0,0,0,0,0,0,0,1
Dunollie Court,12/10/2010,3,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Old Dalkeith Road,,3,1,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0
Upper Grove Place,28/04/2009,2,2,1,1,2,2,1,1,0,1,1,0,1,1,0,0,0,1,0
Bath Road,18/06/2010,2,1,1,1,1,3,1,0,0,1,0,0,1,1,0,0,0,0,0
Stenhouse Crescent,22/02/2011,3,1,1,1,1,1,1,0,0,1,1,1,0,1,0,0,0,0,0
Builyeon Road,28/04/2009,4,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Juniper Grove,28/04/2008,3,1,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0
Greenhill Terrace,16/12/2008,3,1,1,1,1,3,1,0,0,0,1,1,0,1,0,0,1,0,0
North Bughtlin Place,22/02/2011,3,1,1,1,2,2,1,0,0,1,1,0,0,1,0,0,0,0,0
North Bughtlinfield,12/10/2010,3,1,1,1,2,1,1,0,0,1,0,1,0,1,0,0,0,0,0
Bramdean Grove,15/10/2010,3,1,1,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0
Cathedral Lane,05/12/2008,1,1,1,2,2,2,1,0,0,1,0,1,0,1,0,0,0,0,0
Nelson Street,31/10/2008,1,1,1,1,2,2,1,0,0,1,1,0,1,1,0,0,0,0,0
Bellfield Street,14/04/2010,2,1,1,1,2,2,1,0,0,1,1,0,1,1,0,0,0,0,0
Hope Lane,,3,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0
Clarinda Terrace,05/02/2011,3,1,1,1,1,4,1,0,0,1,1,1,1,1,0,1,0,1,0
Violet Terrace,27/01/2010,2,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0
Industry Lane,25/06/2009,2,1,1,1,1,1,1,0,0,1,1,1,0,1,0,0,0,0,0
Canning Street,05/05/2009,1,1,1,1,2,2,1,0,0,1,0,0,0,1,0,0,0,0,0
Westland Cottages,11/06/2009,3,1,1,1,1,2,1,0,0,0,0,0,0,1,1,0,0,0,0
Hamilton Drive,22/02/2011,3,1,1,1,2,2,1,0,0,1,0,1,0,1,0,0,0,0,0
Woodhall Avenue,11/02/2011,3,1,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0
Allanpark Drive ,08/06/2010,3,1,1,1,2,2,1,0,0,1,0,0,0,1,0,0,0,0,0
Ravenswood Avenue ,10/06/2009,3,1,1,1,1,2,1,0,0,1,1,1,0,1,0,0,0,0,0
Grierson Crescent,30/06/2009,3,1,1,1,3,2,1,0,0,1,1,1,0,1,0,1,0,0,0
Mortonhall Park Bank,17/12/2009,3,1,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0
Saughton Mains Drive,22/02/2011,3,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0
Spiers Place,02/02/2011,2,2,1,1,2,2,1,0,0,1,1,0,0,1,0,0,0,1,0
Argyle Street,28/04/2008,3,1,2,1,2,2,1,0,0,1,1,1,1,1,0,1,0,1,0
Pattison Street,29/04/2010,2,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0
Easter Drylaw,24/06/2010,3,1,1,1,2,2,1,0,0,1,1,1,0,1,0,0,0,0,0
Craighill Gardens,,3,1,1,1,2,2,1,0,0,1,0,0,0,1,0,0,0,0,0
Queen Anne Drive,28/04/2010,3,1,1,1,3,3,1,0,0,0,1,1,1,1,1,0,0,0,0
Stanhope Place,,3,1,1,1,1,2,1,0,0,1,0,0,0,1,0,0,0,0,0
Milnacre,08/09/2009,2,1,1,2,2,2,1,0,0,1,1,1,0,1,0,0,0,0,0
Gayfield Square,26/04/2010,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0
Groathill Avenue ,15/06/2009,3,1,1,1,1,2,1,0,0,1,1,1,1,1,0,0,0,0,0
Bellevue Street,30/06/2009,2,1,1,1,2,2,1,0,0,1,1,0,0,1,0,1,0,0,0
Abercorn Road,18/08/2008,3,1,1,1,2,2,1,0,0,1,1,1,0,1,0,0,0,0,0
Elmwood Terrace,30/06/2009,2,2,1,1,2,2,1,0,0,1,1,1,0,1,1,1,0,1,0
Canaan Lane,25/02/2009,3,1,1,1,1,2,1,1,1,1,0,1,0,1,0,0,0,0,0
St Catherines Pl,,2,1,1,1,1,2,1,0,0,0,1,0,0,1,0,0,0,0,0
Oxgangs Medway,18/08/2008,3,1,1,1,3,3,1,0,0,0,0,1,0,1,0,0,0,0,0
Belgrave Crescent ,22/06/2010,3,1,1,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0
Almondhill Road,02/09/2008,3,1,1,1,2,2,1,0,0,1,1,1,0,1,0,0,0,0,0
Stenhouse Mill Wynd,09/09/2009,3,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Baxters Place,12/05/2008,1,1,1,1,1,1,1,2,0,1,0,0,0,1,0,0,0,0,0
Nether Craigour,15/10/2010,3,1,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0
Bonnington Road Lane,25/06/2009,2,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0
Brighouse Park Drive,27/01/2011,3,1,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0
Ravelston Place,,3,1,1,1,3,2,1,1,0,1,1,0,1,1,0,0,0,0,0
Bonaly Avenue,29/10/2010,3,1,1,1,3,3,1,0,0,1,0,1,0,1,0,0,0,0,0
The Glebe,,4,1,1,1,3,3,1,0,0,1,0,1,0,1,0,0,0,0,0
Easter Road,25/02/2009,2,1,1,1,1,2,1,0,0,1,0,0,0,1,0,0,0,0,0
North West Circus Place,26/04/2010,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
Sciennes House Place,25/02/2009,2,1,1,1,1,1,1,0,0,1,1,1,0,1,0,0,0,0,0
Carnbee Park,23/06/2010,3,1,1,1,2,3,1,0,0,0,0,1,1,1,0,0,0,0,0
Pembroke Place,09/06/2009,3,1,1,1,2,2,1,0,0,1,0,0,0,1,0,0,0,0,0
Kirkgate,19/08/2008,2,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0
John Street Lane East,16/06/2010,2,1,1,1,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Summerhall,18/09/2008,2,1,1,1,1,2,1,0,0,1,0,1,0,1,0,0,0,0,0
Douglas Terrace,27/01/2009,2,1,1,1,2,1,1,1,0,1,0,0,0,1,0,0,0,0,0
Easter Drylaw Grove,24/06/2010,3,1,1,1,3,2,1,0,0,0,1,0,0,1,0,0,0,0,0
Harvest Road,12/10/2010,4,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0
Carnegie Court,17/12/2009,3,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0
Avon Grove,09/06/2008,3,2,1,1,3,2,1,0,0,1,0,0,1,1,0,0,0,1,1
Spittal Street Lane,20/06/2010,1,1,1,3,2,2,1,0,0,1,0,0,0,1,0,0,0,0,0
Stanhope Street,12/10/2010,3,1,1,1,1,2,1,0,0,1,0,1,0,1,0,0,0,0,0
"Dock Place, Leith",22/02/2011,2,1,1,1,2,3,1,0,0,1,1,0,1,1,0,1,0,0,0
Sunbury Street,25/02/2009,3,1,1,1,1,2,1,0,0,1,0,0,0,1,0,0,0,0,0
Mayfield Road,,3,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Claremont Crescent,,2,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0
Peffermill Road,08/09/2009,3,2,1,1,1,2,1,0,0,1,0,0,0,1,0,0,0,0,0
Whitehouse Close,18/08/2008,1,1,1,1,1,2,1,0,0,1,0,0,0,1,0,0,0,0,0
Blacket Place,08/09/2009,3,1,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0
Craigmillar Park,24/06/2008,3,1,1,1,1,2,1,0,0,1,0,1,0,1,0,0,0,0,0
Potterrow,27/01/2011,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0
Mortonhall Park Gardens,18/06/2009,3,1,1,1,1,2,1,0,0,1,0,0,0,1,1,0,0,0,0
Saughton Mains G,,3,1,1,1,2,2,1,0,0,1,1,1,0,1,0,0,0,0,0
Gibson Terrace,22/02/2011,2,1,1,1,1,1,1,0,0,1,1,1,0,1,0,0,0,0,0
Fairview Road,28/04/2010,4,1,1,1,2,2,1,0,0,0,1,1,0,1,0,0,0,0,0
Corbiehill Terrace,22/02/2011,3,1,1,1,2,2,1,0,0,1,0,0,0,1,0,0,0,0,0
Oakville Terrace,30/06/2009,2,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Craigmount Way,27/10/2009,3,1,1,1,2,2,1,0,0,1,0,0,0,1,0,0,0,0,0
Upper Gilmore Place,17/09/2008,2,1,1,2,3,2,1,0,0,1,1,1,1,1,0,1,0,0,0
Broomlea Crescent,21/10/2008,3,1,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0
Clayhills Grove,10/06/2010,3,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Path Between 19 & 20 North Bughtlin Gate,28/04/2009,3,2,1,1,2,2,1,0,0,1,1,0,0,1,0,0,0,1,0
Teviot Place,25/02/2009,1,1,1,1,1,2,1,2,0,1,0,1,0,1,0,0,0,0,0
Villa Road Sq Ferry,28/01/2011,3,1,1,1,2,2,1,0,0,1,0,0,0,1,0,0,0,0,0
Inchkeith Avenue,18/08/2008,3,2,1,1,2,2,1,0,0,1,0,1,0,1,0,0,0,1,0
Bughtlin Gardens,27/01/2010,3,1,1,1,2,2,1,0,0,1,0,1,0,1,0,0,0,0,0
Elliot Park,22/02/2011,3,1,1,1,1,2,1,0,0,1,0,0,0,1,0,0,0,0,0
Grassmarket,26/04/2010,1,1,1,1,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0
Park Gardens,22/02/2011,3,1,1,1,2,2,1,0,0,1,0,0,0,1,0,0,0,0,0
Bleachfield ,26/06/2010,3,1,1,1,2,2,1,0,0,1,1,0,0,1,0,0,0,0,0
Inchgarvie Park,,4,1,1,1,2,1,1,0,0,1,0,1,0,1,0,0,0,0,0
Boswall Crescent,04/09/2008,3,2,1,1,2,2,1,0,0,1,0,1,0,1,0,0,0,1,0
Toddshill Road,09/06/2010,3,1,1,1,3,2,1,0,0,1,1,0,0,1,0,0,0,0,0
Marionville Avenue,07/04/2008,3,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Bellevue Crescent,20/01/2011,2,1,1,1,1,2,1,0,0,1,0,1,0,1,0,0,0,0,0
Broomhouse Terrace,27/01/2009,3,2,1,1,1,2,1,0,0,1,0,1,0,1,0,0,0,1,0
Dean Path Buildings,19/08/2008,2,1,1,1,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0
Leith Links,02/02/2011,2,1,1,2,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0
Fox Covert Grove,17/06/2008,3,1,1,1,3,2,1,0,0,0,0,0,0,1,0,0,0,0,0
Colinton Mains Gardens,,3,1,1,1,2,1,1,0,0,0,1,0,0,1,0,0,0,0,0
West Pilton Crescent,,2,1,2,1,2,2,1,0,0,1,0,1,0,1,0,0,0,0,0
Cramond Park,28/04/2009,3,1,1,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0
"Sommerville Gardens, South Queensferry",22/02/2011,3,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0
Bavelaw Road,29/10/2010,3,1,1,1,2,4,1,0,0,1,0,0,0,1,0,0,0,0,0
Broompark Road,22/02/2011,3,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Sighthill Rise,09/09/2009,3,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Alnwickhill Court,22/04/2009,3,1,1,1,1,1,1,0,0,1,0,0,0,1,1,0,0,0,0
Salveson Grove,22/10/2008,3,1,1,1,1,2,1,0,0,1,1,0,0,1,1,0,0,0,0
Breadalbane Terr,,2,1,1,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0
Westbank Street,22/02/2011,2,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0
Richmond Lane,18/08/2008,2,1,1,1,2,1,1,0,0,1,1,0,0,1,0,0,0,0,0
Forrester Park Drive,23/06/2009,3,1,1,1,2,2,1,0,0,0,1,1,1,1,0,0,0,0,0
Mortonhall Road,22/04/2008,3,1,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0
"Atheling Grove, South Queensferry",27/01/2010,3,1,1,1,1,2,1,0,0,1,0,1,0,1,0,0,0,0,0
Barnton Park Place,12/06/2009,3,1,1,1,1,2,1,0,0,0,0,0,0,1,0,0,0,0,0
Dundas Mains S.Queensferry,12/10/2010,3,1,1,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0
Stevenson Street,,3,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0
Glen Street,,1,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0
Cowgate,18/08/2008,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0
Coalhill,02/02/2011,2,1,1,2,2,2,1,0,0,1,0,1,0,1,0,0,0,0,0
Rosebery Crescent Lane,01/05/2009,2,1,1,1,1,2,1,0,0,1,0,0,0,1,0,0,0,0,0
Montgomery Street,22/10/2008,2,1,1,1,2,2,1,0,0,1,1,0,0,1,0,0,0,0,0
Blackbarony Road,08/09/2009,3,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Moredunvale Way,26/04/2010,3,2,1,1,1,1,1,0,0,1,0,1,0,1,0,0,0,1,0
Duddingston Grove East,26/10/2010,3,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Paisley Crescent,08/09/2009,3,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
New Arthur Place,18/06/2009,2,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Morningside Place,,3,1,1,1,1,2,1,0,0,1,0,0,0,1,0,0,0,0,0
Ashburnham Gardens,28/04/2010,3,1,1,1,2,2,1,0,0,0,1,1,0,1,0,0,0,0,0
Elizafield,,2,1,1,2,2,2,1,0,0,1,1,0,0,1,0,0,0,0,0
Fettes Rise,28/04/2008,3,1,1,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0
Burdiehouse Square,25/02/2009,3,1,1,1,2,2,1,0,0,1,1,1,0,1,0,0,0,0,0
Sighthill Park,23/06/2009,3,1,1,1,2,2,1,0,0,1,0,1,0,1,0,0,0,0,0
Gosford Place,02/02/2011,3,1,1,2,2,3,1,0,0,1,0,1,0,1,0,0,0,0,0
Grierson Avenue,22/02/2011,3,1,1,1,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0
Morven Street,25/02/2009,3,2,1,1,2,2,1,0,0,0,0,1,0,1,0,0,0,1,0
Duke Street,14/12/2008,2,2,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,1
Dryden Gardens,30/06/2009,2,1,1,1,2,2,1,0,0,1,1,1,0,1,0,1,0,0,0
East Fettes Avenue,19/08/2008,3,1,1,1,2,2,1,0,0,1,1,1,0,1,0,0,1,0,0
Carfae Park,29/04/2010,3,1,1,1,1,2,1,0,0,1,0,1,1,1,0,0,0,0,0
Niddriemill Avenue,09/10/2008,2,1,1,1,2,1,1,0,0,1,0,1,0,1,0,0,0,0,0
Drumbrae Crescent,23/06/2009,3,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Redheughs Avenue,,3,1,1,1,2,1,1,0,0,0,1,0,0,1,0,0,0,0,0
Lewis Terrace,11/02/2011,2,1,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0
Crewe Terrace,13/04/2009,3,1,1,1,3,2,1,0,0,0,1,1,0,1,0,0,0,0,0
Spylaw Bank Road,18/08/2008,3,1,1,1,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0
Grant Avenue,10/06/2010,3,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Viewfield Road,29/10/2010,3,1,1,1,3,4,1,0,0,1,1,0,0,1,0,0,0,0,0
Almond Road,27/01/2011,3,1,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0
Carrubers Close,05/05/2009,1,1,1,1,3,1,1,0,0,1,0,1,0,1,0,0,0,1,0
Cockburnhill Road,09/09/2009,4,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Ardmillan Terrace Lane,10/06/2010,2,1,1,1,2,2,1,0,0,1,0,1,0,1,0,0,0,0,0
Gamekeepers Road,23/06/2009,3,1,1,1,1,2,1,0,0,1,0,1,0,1,0,0,0,0,0
Bughtlin Green,09/06/2009,3,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Finlaggan Court,,3,1,1,1,2,2,1,0,0,1,0,1,0,1,0,0,0,0,0
Bonnington Grove,20/10/2009,3,1,1,3,2,2,1,0,0,1,0,1,1,1,0,0,0,0,0
Queensferry Road/Dean Bridge,09/01/2009,2,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Strathern Road,,3,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0
Rose Park,22/10/2008,3,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Hillpark Gardens ,14/06/2010,3,1,1,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0
Afton Place,08/09/2009,3,1,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0
Holyrood Park Road,24/06/2008,2,1,1,1,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0
Double Hedges Road,03/11/2009,3,1,1,1,1,2,1,0,0,1,0,0,0,1,0,0,0,0,0
Brunswick Road,20/10/2009,2,2,1,1,2,2,1,0,0,1,0,1,1,1,0,1,0,1,0
Sauchiebank,28/04/2009,3,1,1,1,1,2,1,0,0,1,1,1,1,1,0,0,0,0,0
Shandon Terrace,16/12/2008,3,1,1,1,1,2,1,0,0,1,0,0,0,1,0,0,0,0,0
Southfield Place,16/09/2008,3,1,1,2,1,2,1,0,0,1,1,0,0,1,0,0,0,0,0
Kings Haugh,16/12/2008,3,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Victoria Street And Steps,18/08/2008,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Lussielaw Road,15/10/2010,3,1,1,1,2,2,1,0,0,0,1,0,0,1,0,0,0,0,0
Bankhead Terrace,21/10/2009,3,1,1,1,2,2,1,0,0,1,0,0,0,1,0,0,0,0,0
Carnbee Crecent,15/10/2010,3,1,1,1,1,2,1,0,0,1,1,1,0,1,0,0,0,0,0
East Kilngate Rigg,22/02/2011,2,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
New Cut Rigg,22/10/2010,3,1,1,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0
Pirniefield Bank,16/12/2009,2,1,1,1,1,2,1,0,0,0,1,0,0,1,1,0,0,0,0
Craigour Drive,24/06/2008,3,1,1,1,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0
Baberton Mains Avenue,27/01/2010,3,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Balmwell Terrace,21/06/2010,3,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0
Marshall Street,26/04/2010,1,1,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0
Bangholm Avenue,19/08/2008,3,1,1,1,2,2,1,0,0,1,0,1,0,1,0,0,0,0,0
Rosefield Place,25/06/2010,3,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Glebe Terrace,14/06/2010,3,1,1,1,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0
Wester Coates Terrace,28/04/2010,3,1,1,1,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0
Sandport Street,29/04/2010,2,1,1,1,2,1,1,0,0,1,0,0,1,1,0,0,0,0,0
Dolphin Avenue,21/10/2009,3,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0
"Chariot Drive, Newbridge",22/02/2011,3,1,1,1,1,2,1,0,0,1,1,1,1,1,0,1,0,0,1
Randolph Crescent,26/04/2010,1,1,1,1,2,2,1,0,0,1,0,1,0,1,0,0,0,0,0
Hutchison Crossway,23/06/2009,3,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Milton Street,18/08/2008,3,1,1,1,2,2,1,0,0,1,1,0,0,1,0,0,0,0,0
Merchiston Place,,3,1,1,1,1,2,1,0,0,1,1,1,0,1,0,0,0,0,0
Arrol Place,21/10/2008,3,1,1,1,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0
Bellfield Lane,14/04/2010,2,1,1,1,2,3,1,0,0,1,1,0,1,1,0,0,0,0,0
Hawkhead Grove,09/10/2008,3,1,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0
Paisley Grove,22/02/2011,3,1,1,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0
Granton Terrace,29/04/2010,3,1,1,1,2,2,1,1,0,1,1,0,0,1,0,0,0,0,0
Trotters Haugh,,3,1,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0
Torphichen Place,24/06/2008,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0
Moredunvale Loan,23/06/2010,3,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Annandale Street,16/12/2009,2,1,1,1,1,2,1,0,0,1,1,1,1,1,0,0,0,0,0
Silverknowes Green,25/02/2009,3,1,1,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0
Harlaw Road,10/06/2010,4,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
West Silvermills Lane,15/06/2009,2,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Magdalene Drive,,2,1,1,1,1,2,1,0,0,0,1,1,0,1,0,0,0,0,0
Colinton Mains Grove,18/08/2008,3,2,1,1,2,2,1,1,0,1,1,1,0,1,0,0,0,1,0
Piershill Square East,16/12/2008,3,1,1,1,1,2,1,1,0,0,0,0,0,1,0,0,0,0,0
Bedford Court,15/06/2009,2,2,1,1,2,1,1,0,0,1,1,0,1,1,0,0,0,1,0
Stair Park,,3,1,1,1,2,2,1,0,0,1,0,1,0,1,0,0,0,0,0
"Builyeon Road, South Queensferry",09/09/2009,4,1,1,1,2,2,1,0,0,1,0,0,1,1,0,0,0,0,0
Marchbank Place,07/06/2010,3,1,1,1,2,2,1,0,0,1,1,0,0,1,0,0,0,0,0
Tytler Court,10/06/2010,2,1,1,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0
Livingstone Place,24/06/2008,2,1,1,1,2,2,1,0,0,1,0,1,0,1,0,0,0,0,0
Baberton Mains Lea,09/09/2009,3,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Ravelrig Road,17/06/2009,3,1,1,1,1,2,1,0,0,1,0,0,0,1,0,0,0,0,0
Calderview,27/01/2009,3,2,1,1,1,2,1,0,0,1,0,0,0,1,0,0,0,1,0
Agnew Terrace ,18/06/2010,2,1,1,1,2,2,1,0,0,1,0,0,0,1,0,0,0,0,0
"Baird Road, Ratho",22/02/2011,4,1,1,1,1,2,1,0,0,1,1,0,0,1,0,0,0,0,0
Stenhouse Cottages,11/09/2008,3,1,1,1,2,2,1,0,0,1,1,1,0,1,0,0,0,0,0
Bankhead Broadway,23/06/2009,3,1,1,1,2,2,1,0,0,0,1,0,1,1,0,0,0,0,0
Orchard Place,22/10/2008,3,1,1,1,2,2,1,0,0,1,0,0,0,1,0,0,0,0,0
Additson Farm Road,28/04/2009,4,1,1,1,1,3,1,0,0,0,1,0,0,0,1,0,0,0,0
Red Gaunlet Terr,,3,1,1,1,2,2,1,0,0,1,0,0,0,1,0,0,0,0,0
Drum Cottages,11/06/2009,3,1,1,1,2,2,1,0,0,1,0,0,0,1,1,0,0,0,0
Wisp Green,16/12/2008,3,2,1,1,1,2,1,0,0,1,0,1,0,1,0,0,0,1,0
Hillview Drive ,09/06/2009,3,1,1,1,2,2,1,0,0,1,0,0,0,1,0,0,0,0,0
Caiystane Hill,21/10/2009,3,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Redhall Grove,10/06/2009,3,1,1,1,1,2,1,0,0,1,0,1,0,1,0,0,0,0,0
The Wisp,25/02/2009,4,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
South Ettrick Road,22/04/2008,3,1,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0
Rankin Avenue ,21/06/2010,3,1,1,1,2,3,1,0,0,0,0,1,0,1,0,0,0,0,0
South Gillsland Road,18/08/2008,3,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Haymarket Yards,06/06/2009,2,1,1,4,1,2,1,0,0,1,1,0,0,1,0,0,0,0,0
Captain'S Road,08/09/2009,3,1,1,1,2,2,1,0,0,0,0,1,0,1,0,0,0,0,0
Randolph Place,08/09/2009,2,1,1,1,1,2,1,0,0,1,0,0,0,1,0,0,0,0,0
Gote Lane,,3,1,1,1,2,2,1,0,0,1,1,0,0,1,0,0,0,0,0
Eastfield Road,28/04/2009,4,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Duddingston Square West,23/06/2009,3,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Pittville Street Lane,24/06/2008,2,3,1,1,3,2,1,0,0,0,0,1,0,1,0,0,0,1,0
March Road,13/04/2009,3,1,1,1,3,2,1,0,0,0,0,1,0,1,0,0,0,0,0
Willowbrae Avenue,08/09/2009,3,1,1,1,2,2,1,0,0,1,1,0,0,1,1,0,0,0,0
Beresford Terrace,29/04/2010,3,1,1,1,2,2,1,0,0,1,0,0,0,1,0,0,0,0,0
Broughton Street Lane,16/12/2009,2,2,1,1,2,2,1,0,0,1,1,1,1,1,1,0,0,1,0
Granby Road,23/06/2010,3,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Joppa Park,16/06/2010,3,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
East Clapperfield,03/11/2009,3,1,1,1,1,2,1,0,0,0,1,0,0,1,0,0,0,0,0
"Loch Road, South Queensferry",27/01/2010,3,1,1,1,2,2,1,0,0,0,1,1,0,1,0,0,0,0,0
High Street,20/01/2011,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0
East Claremont Street,22/10/2010,2,1,1,1,2,2,1,0,0,1,0,1,0,1,0,0,0,0,0
Hillpark Terrace,24/06/2010,3,1,1,1,1,2,1,0,0,1,0,0,0,1,0,0,0,0,0
