383,Bughtlin Park,EH12 8UR,9,55.9516042,-3.3053512
384,Forteviot House,EH17 7JY,16,55.9141555,-3.1400359
385,Cleekim Drive,EH15 3QP,11,55.9352256,-3.1130738
386,East Parkside,EH16 5XJ,17,55.9416094,-3.1733662
387,Corstophine Bank Avenue ,EH12 8SB,15,55.9443686,-3.292399
388,Craigleith Road,EH4 2EH,4,55.9571255,-3.2341582
389,Silverknowes Place,EH4 5LT,14,55.9711858,-3.2705657
390,Annadale Street Lane,EH7 4LS,12,55.96098,-3.1824581
391,Barnton Park Drive,EH4 6HP,14,55.9620176,-3.2926297
392,Fillyside Avenue,EH7 6QU,1,55.9621657,-3.1337483
393,Seafield Street,EH6 7LG,1,55.9691902,-3.1451653
394,Bingham Way,EH15 3NN,11,55.9382003,-3.1258379
395,Wellington Place,EH6 7EQ,8,55.9714129,-3.1688453
396,Fountain Close,EH1 1TF,6,55.9503586,-3.1847063
397,Quarrybank End,EH14 2TU,13,55.9159781,-3.2936705
398,South Oswald Road,EH9 2HJ,17,55.9286649,-3.1930642
399,Miller Row,EH4 3BQ,4,55.9526411,-3.2160587
400,Keith Crescent,EH4 3NJ,4,55.9562441,-3.2509076
401,Redhall Drive ,EH14 2HG,13,55.9227007,-3.2566487
402,West Maitland St,EH3 8JQ,6,55.9470762,-3.2151424
403,Coltbridge Avenue,EH12 6AH,15,55.94698,-3.234828
404,Linksview House,EH6 6DP,8,55.9739116,-3.1703798
405,New Tower Place,EH15 1TS,11,55.9553619,-3.1136601
406,Laichpark Place,EH14 1UN,2,55.9287006,-3.250263
407,Viewcraig Gardens,EH8 9UN,17,55.947504,-3.1800344
408,Craigour Loan,EH17 7PJ,16,55.9148683,-3.1346755
409,Hillpark Court,EH4 7BE,4,55.9615939,-3.270216
410,Lochend Road South,EH7 6BR,1,55.9609774,-3.1582556
411,Oxgangs Farm Drive,EH13 9QG,5,55.9057696,-3.2291281
412,Shnadon Street,EH11 1QH,2,55.9335656,-3.231419
413,Muirhouse View,EH4 4SQ,7,55.9729939,-3.2625132
414,Ryehill Grove,EH6 8ET,8,55.9664685,-3.1593337
415,Duddingston Row,EH15 3ND,11,55.9402831,-3.1267048
416,Smiths Place,EH6 8NR,12,55.9673093,-3.1739355
